NO_OF_FRAMES	3042
NO_OF_CAMERAS	2
NO_OF_MARKERS	1
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-18, 15:55:02.006	683436.86251110
DATA_INCLUDED	3D
MARKER_NAMES	h23_3g
TRAJECTORY_TYPES	Mixed
Frame	Time	h23_3g X	h23_3g Y	h23_3g Z	
4016	8.03000	325.828	372.141	195.119
4017	8.03200	325.825	371.878	195.132
4018	8.03400	325.810	371.598	195.121
4019	8.03600	325.787	371.335	195.108
4020	8.03800	325.785	371.073	195.122
4021	8.04000	325.770	370.818	195.120
4022	8.04200	325.754	370.547	195.122
4023	8.04400	325.747	370.309	195.118
4024	8.04600	325.724	370.063	195.129
4025	8.04800	325.635	369.793	195.126
4026	8.05000	325.633	369.530	195.140
4027	8.05200	325.632	369.294	195.188
4028	8.05400	325.610	369.031	195.175
4029	8.05600	325.574	368.760	195.177
4030	8.05800	325.551	368.489	195.179
4031	8.06000	325.556	368.226	195.167
4032	8.06200	325.546	367.946	195.158
4033	8.06400	325.524	367.673	195.108
4034	8.06600	325.508	367.410	195.097
4035	8.06800	325.499	367.130	195.088
4036	8.07000	325.476	366.850	195.052
4037	8.07200	325.475	366.595	195.052
4038	8.07400	325.452	366.333	195.067
4039	8.07600	325.450	366.062	195.070
4040	8.07800	325.428	365.807	195.069
4041	8.08000	325.413	365.553	195.069
4042	8.08200	325.404	365.299	195.096
4043	8.08400	325.388	365.029	195.099
4044	8.08600	325.365	364.767	195.113
4045	8.08800	325.358	364.520	195.125
4046	8.09000	325.342	364.266	195.126
4047	8.09200	325.325	363.987	195.118
4048	8.09400	325.316	363.723	195.107
4049	8.09600	325.301	363.469	195.108
4050	8.09800	325.292	363.189	195.100
4051	8.10000	325.275	362.910	195.092
4052	8.10200	325.253	362.656	195.093
4053	8.10400	325.251	362.385	195.097
4054	8.10600	325.242	362.112	195.050
4055	8.10800	325.211	361.858	195.052
4056	8.11000	325.189	361.604	195.053
4057	8.11200	325.165	361.333	195.058
4058	8.11400	325.171	361.070	195.047
4059	8.11600	325.163	360.806	195.037
4060	8.11800	325.161	360.537	195.092
4061	8.12000	325.131	360.291	195.081
4062	8.12200	325.115	360.030	195.122
4063	8.12400	325.100	359.793	195.146
4064	8.12600	325.098	359.532	195.189
4065	8.12800	325.083	359.278	195.190
4066	8.13000	325.074	359.015	195.181
4067	8.13200	325.073	358.752	195.197
4068	8.13400	325.071	358.489	195.188
4069	8.13600	325.055	358.200	195.169
4070	8.13800	325.054	357.928	195.148
4071	8.14000	325.030	357.666	195.139
4072	8.14200	325.022	357.385	195.107
4073	8.14400	325.012	357.105	195.101
4074	8.14600	325.003	356.842	195.092
4075	8.14800	324.987	356.571	195.072
4076	8.15000	324.986	356.299	195.076
4077	8.15200	324.977	356.036	195.068
4078	8.15400	324.954	355.791	195.083
4079	8.15600	324.932	355.513	195.102
4080	8.15800	324.924	355.258	195.104
4081	8.16000	324.915	355.020	195.106
4082	8.16200	324.886	354.766	195.108
4083	8.16400	324.863	354.496	195.114
4084	8.16600	324.847	354.233	195.106
4085	8.16800	324.845	353.971	195.124
4086	8.17000	324.823	353.708	195.115
4087	8.17200	324.800	353.429	195.109
4088	8.17400	324.791	353.174	195.087
4089	8.17600	324.790	352.903	195.094
4090	8.17800	324.760	352.639	195.060
4091	8.18000	324.738	352.376	195.052
4092	8.18200	324.728	352.114	195.071
4093	8.18400	324.712	351.843	195.051
4094	8.18600	324.696	351.563	195.046
4095	8.18800	324.674	351.310	195.050
4096	8.19000	324.664	351.048	195.069
4097	8.19200	324.650	350.785	195.061
4098	8.19400	324.621	350.530	195.039
4099	8.19600	324.612	350.284	195.055
4100	8.19800	324.582	350.047	195.057
4101	8.20000	324.581	349.777	195.089
4102	8.20200	324.552	349.540	195.091
4103	8.20400	324.522	349.295	195.108
4104	8.20600	324.498	349.043	195.139
4105	8.20800	324.468	348.780	195.132
4106	8.21000	324.445	348.509	195.114
4107	8.21200	324.443	348.247	195.133
4108	8.21400	324.398	347.985	195.127
4109	8.21600	324.375	347.698	195.112
4110	8.21800	324.372	347.426	195.095
4111	8.22000	324.356	347.162	195.063
4112	8.22200	324.333	346.882	195.034
4113	8.22400	324.303	346.620	195.028
4114	8.22600	324.300	346.357	195.023
4115	8.22800	324.292	346.086	195.030
4116	8.23000	324.269	345.816	195.038
4117	8.23200	324.253	345.562	195.044
4118	8.23400	324.231	345.308	195.049
4119	8.23600	324.203	345.045	195.042
4120	8.23800	324.169	344.775	195.048
4121	8.24000	324.160	344.530	195.066
4122	8.24200	324.132	344.258	195.047
4123	8.24400	324.095	343.979	195.044
4124	8.24600	324.081	343.733	195.035
4125	8.24800	324.080	343.462	195.043
4126	8.25000	324.064	343.182	195.015
4127	8.25200	324.041	342.912	195.024
4128	8.25400	324.032	342.656	195.005
4129	8.25600	324.017	342.384	194.987
4130	8.25800	324.008	342.104	194.959
4131	8.26000	323.985	341.859	194.978
4132	8.26200	323.969	341.589	194.987
4133	8.26400	323.968	341.317	194.971
4134	8.26600	323.959	341.054	194.966
4135	8.26800	323.943	340.793	194.987
4136	8.27000	323.920	340.532	195.008
4137	8.27200	323.896	340.270	195.004
4138	8.27400	323.916	340.025	195.048
4139	8.27600	323.893	339.781	195.093
4140	8.27800	323.877	339.520	195.115
4141	8.28000	323.868	339.250	195.125
4142	8.28200	323.859	339.005	195.144
4143	8.28400	323.858	338.760	195.162
4144	8.28600	323.842	338.479	195.135
4145	8.28800	323.826	338.217	195.132
4146	8.29000	323.823	337.945	195.117
4147	8.29200	323.801	337.674	195.101
4148	8.29400	323.791	337.394	195.075
4149	8.29600	323.782	337.139	195.057
4150	8.29800	323.767	336.860	195.056
4151	8.30000	323.751	336.581	195.055
4152	8.30200	323.741	336.318	195.053
4153	8.30400	323.711	336.065	195.061
4154	8.30600	323.688	335.803	195.057
4155	8.30800	323.672	335.525	195.082
4156	8.31000	323.671	335.280	195.102
4157	8.31200	323.642	335.027	195.110
4158	8.31400	323.619	334.781	195.104
4159	8.31600	323.596	334.502	195.104
4160	8.31800	323.587	334.241	195.127
4161	8.32000	323.586	333.987	195.135
4162	8.32200	323.535	333.725	195.132
4163	8.32400	323.517	333.438	195.122
4164	8.32600	323.494	333.170	195.160
4165	8.32800	323.492	332.906	195.131
4166	8.33000	323.456	332.635	195.117
4167	8.33200	323.453	332.372	195.115
4168	8.33400	323.437	332.101	195.102
4169	8.33600	323.422	331.822	195.101
4170	8.33800	323.427	331.558	195.074
4171	8.34000	323.411	331.304	195.083
4172	8.34200	323.382	331.034	195.069
4173	8.34400	323.366	330.755	195.070
4174	8.34600	323.372	330.517	195.076
4175	8.34800	323.350	330.263	195.085
4176	8.35000	323.307	330.009	195.068
4177	8.35200	323.292	329.764	195.089
4178	8.35400	323.291	329.528	195.121
4179	8.35600	323.270	329.274	195.130
4180	8.35800	323.233	329.005	195.143
4181	8.36000	323.224	328.751	195.153
4182	8.36200	323.209	328.499	195.188
4183	8.36400	323.201	328.228	195.175
4184	8.36600	323.171	327.948	195.150
4185	8.36800	323.155	327.693	195.135
4186	8.37000	323.154	327.413	195.111
4187	8.37200	323.131	327.124	195.075
4188	8.37400	323.136	326.869	195.060
4189	8.37600	323.126	326.590	195.063
4190	8.37800	323.097	326.325	195.010
4191	8.38000	323.095	326.057	195.050
4192	8.38200	323.100	325.794	195.049
4193	8.38400	323.092	325.540	195.060
4194	8.38600	323.055	325.279	195.059
4195	8.38800	323.046	325.025	195.070
4196	8.39000	323.046	324.780	195.092
4197	8.39200	323.031	324.509	195.079
4198	8.39400	323.016	324.246	195.079
4199	8.39600	322.992	324.002	195.101
4200	8.39800	322.998	323.739	195.101
4201	8.40000	322.983	323.452	195.092
4202	8.40200	322.975	323.197	195.077
4203	8.40400	322.959	322.944	195.089
4204	8.40600	322.935	322.664	195.066
4205	8.40800	322.920	322.393	195.055
4206	8.41000	322.919	322.130	195.055
4207	8.41200	322.909	321.868	195.056
4208	8.41400	322.886	321.589	195.034
4209	8.41600	322.884	321.333	195.020
4210	8.41800	322.876	321.080	195.032
4211	8.42000	322.875	320.817	195.032
4212	8.42200	322.844	320.547	195.022
4213	8.42400	322.828	320.295	195.060
4214	8.42600	322.827	320.034	195.086
4215	8.42800	322.812	319.781	195.098
4216	8.43000	322.796	319.520	195.124
4217	8.43200	322.773	319.284	195.134
4218	8.43400	322.739	319.023	195.159
4219	8.43600	322.704	318.743	195.135
4220	8.43800	322.689	318.490	195.148
4221	8.44000	322.687	318.243	195.121
4222	8.44200	322.637	317.963	195.098
4223	8.44400	322.636	317.683	195.076
4224	8.44600	322.614	317.421	195.078
4225	8.44800	322.592	317.149	195.041
4226	8.45000	322.582	316.860	195.010
4227	8.45200	322.566	316.607	195.023
4228	8.45400	322.558	316.345	195.024
4229	8.45600	322.529	316.065	195.003
4230	8.45800	322.519	315.812	195.017
4231	8.46000	322.518	315.566	195.015
4232	8.46200	322.496	315.297	195.031
4233	8.46400	322.480	315.035	195.033
4234	8.46600	322.478	314.790	195.058
4235	8.46800	322.456	314.538	195.072
4236	8.47000	322.440	314.267	195.063
4237	8.47200	322.431	314.005	195.065
4238	8.47400	322.429	313.751	195.079
4239	8.47600	322.407	313.488	195.056
4240	8.47800	322.383	313.210	195.062
4241	8.48000	322.389	312.946	195.039
4242	8.48200	322.381	312.684	195.041
4243	8.48400	322.343	312.398	195.036
4244	8.48600	322.340	312.134	195.014
4245	8.48800	322.325	311.873	195.016
4246	8.49000	322.317	311.603	195.034
4247	8.49200	322.308	311.323	195.014
4248	8.49400	322.299	311.069	195.003
4249	8.49600	322.284	310.816	195.017
4250	8.49800	322.268	310.543	194.983
4251	8.50000	322.288	310.280	194.986
4252	8.50200	322.273	310.044	194.998
4253	8.50400	322.244	309.791	195.012
4254	8.50600	322.235	309.520	195.004
4255	8.50800	322.242	309.276	195.030
4256	8.51000	322.225	309.024	195.071
4257	8.51200	322.196	308.763	195.074
4258	8.51400	322.179	308.493	195.068
4259	8.51600	322.185	308.225	195.112
4260	8.51800	322.177	307.961	195.089
4261	8.52000	322.154	307.682	195.071
4262	8.52200	322.151	307.418	195.050
4263	8.52400	322.127	307.148	195.043
4264	8.52600	322.106	306.867	194.998
4265	8.52800	322.097	306.596	194.991
4266	8.53000	322.103	306.341	194.981
4267	8.53200	322.073	306.064	194.989
4268	8.53400	322.050	305.793	194.982
4269	8.53600	322.063	305.540	194.998
4270	8.53800	322.047	305.278	195.002
4271	8.54000	322.019	305.024	194.992
4272	8.54200	321.996	304.771	195.007
4273	8.54400	322.000	304.509	195.013
4274	8.54600	321.993	304.249	195.043
4275	8.54800	321.972	303.986	195.021
4276	8.55000	321.948	303.717	195.041
4277	8.55200	321.932	303.463	195.032
4278	8.55400	321.925	303.199	195.010
4279	8.55600	321.910	302.929	195.004
4280	8.55800	321.901	302.667	195.010
4281	8.56000	321.864	302.397	195.004
4282	8.56200	321.849	302.134	194.983
4283	8.56400	321.847	301.872	194.988
4284	8.56600	321.845	301.601	194.983
4285	8.56800	321.802	301.332	194.977
4286	8.57000	321.771	301.071	194.983
4287	8.57200	321.777	300.825	194.986
4288	8.57400	321.755	300.554	194.980
4289	8.57600	321.733	300.293	194.985
4290	8.57800	321.717	300.040	195.002
4291	8.58000	321.687	299.781	195.034
4292	8.58200	321.687	299.519	195.040
4293	8.58400	321.657	299.267	195.057
4294	8.58600	321.655	299.023	195.086
4295	8.58800	321.640	298.754	195.107
4296	8.59000	321.624	298.482	195.076
4297	8.59200	321.608	298.230	195.094
4298	8.59400	321.606	297.960	195.090
4299	8.59600	321.576	297.688	195.059
4300	8.59800	321.574	297.408	195.044
4301	8.60000	321.572	297.154	195.036
4302	8.60200	321.549	296.866	195.010
4303	8.60400	321.526	296.587	194.994
4304	8.60600	321.516	296.335	195.013
4305	8.60800	321.515	296.072	194.994
4306	8.61000	321.493	295.794	195.004
4307	8.61200	321.484	295.540	194.997
4308	8.61400	321.453	295.288	195.016
4309	8.61600	321.445	295.018	195.012
4310	8.61800	321.452	294.763	195.004
4311	8.62000	321.443	294.510	195.023
4312	8.62200	321.428	294.242	195.045
4313	8.62400	321.405	293.979	195.026
4314	8.62600	321.377	293.709	195.022
4315	8.62800	321.370	293.465	195.051
4316	8.63000	321.330	293.168	195.012
4317	8.63200	321.305	292.907	195.021
4318	8.63400	321.303	292.655	195.040
4319	8.63600	321.275	292.374	194.998
4320	8.63800	321.273	292.095	194.984
4321	8.64000	321.250	291.843	195.004
4322	8.64200	321.220	291.564	194.990
4323	8.64400	321.205	291.294	194.987
4324	8.64600	321.196	291.031	194.969
4325	8.64800	321.195	290.762	194.992
4326	8.65000	321.158	290.493	194.990
4327	8.65200	321.134	290.223	194.988
4328	8.65400	321.147	289.985	194.978
4329	8.65600	321.132	289.723	194.986
4330	8.65800	321.081	289.447	194.998
4331	8.66000	321.078	289.204	195.030
4332	8.66200	321.062	288.952	195.051
4333	8.66400	321.055	288.698	195.044
4334	8.66600	321.046	288.420	195.057
4335	8.66800	321.043	288.168	195.078
4336	8.67000	321.014	287.899	195.075
4337	8.67200	320.999	287.627	195.048
4338	8.67400	321.003	287.356	195.046
4339	8.67600	320.988	287.077	195.033
4340	8.67800	320.966	286.806	195.005
4341	8.68000	320.942	286.527	194.993
4342	8.68200	320.939	286.274	194.989
4343	8.68400	320.909	285.997	195.002
4344	8.68600	320.916	285.724	194.974
4345	8.68800	320.907	285.480	194.981
4346	8.69000	320.891	285.219	194.990
4347	8.69200	320.862	284.949	194.989
4348	8.69400	320.854	284.697	195.010
4349	8.69600	320.837	284.429	195.035
4350	8.69800	320.822	284.166	195.019
4351	8.70000	320.792	283.897	195.018
4352	8.70200	320.783	283.645	195.040
4353	8.70400	320.758	283.360	195.044
4354	8.70600	320.752	283.087	195.016
4355	8.70800	320.712	282.812	195.031
4356	8.71000	320.718	282.565	195.012
4357	8.71200	320.695	282.279	195.016
4358	8.71400	320.679	282.016	195.000
4359	8.71600	320.663	281.747	195.001
4360	8.71800	320.654	281.484	194.986
4361	8.72000	320.640	281.205	194.974
4362	8.72200	320.617	280.968	194.966
4363	8.72400	320.607	280.698	194.967
4364	8.72600	320.577	280.429	194.967
4365	8.72800	320.562	280.177	194.989
4366	8.73000	320.546	279.926	195.011
4367	8.73200	320.524	279.681	195.019
4368	8.73400	320.488	279.421	195.030
4369	8.73600	320.472	279.171	195.078
4370	8.73800	320.462	278.929	195.113
4371	8.74000	320.462	278.668	195.123
4372	8.74200	320.433	278.405	195.109
4373	8.74400	320.425	278.144	195.120
4374	8.74600	320.424	277.874	195.121
4375	8.74800	320.416	277.602	195.095
4376	8.75000	320.415	277.340	195.081
4377	8.75200	320.405	277.052	195.060
4378	8.75400	320.376	276.772	195.024
4379	8.75600	320.373	276.509	195.011
4380	8.75800	320.358	276.247	194.997
4381	8.76000	320.358	275.977	194.998
4382	8.76200	320.326	275.708	195.000
4383	8.76400	320.310	275.457	195.023
4384	8.76600	320.295	275.203	195.021
4385	8.76800	320.288	274.935	195.048
4386	8.77000	320.258	274.682	195.045
4387	8.77200	320.234	274.431	195.070
4388	8.77400	320.212	274.178	195.067
4389	8.77600	320.204	273.915	195.054
4390	8.77800	320.182	273.664	195.078
4391	8.78000	320.159	273.386	195.069
4392	8.78200	320.143	273.124	195.055
4393	8.78400	320.136	272.854	195.057
4394	8.78600	320.127	272.593	195.070
4395	8.78800	320.103	272.314	195.036
4396	8.79000	320.095	272.060	195.034
4397	8.79200	320.093	271.790	195.037
4398	8.79400	320.084	271.528	195.025
4399	8.79600	320.076	271.258	195.027
4400	8.79800	320.053	270.998	195.040
4401	8.80000	320.050	270.745	195.040
4402	8.80200	320.035	270.457	195.020
4403	8.80400	320.012	270.214	195.030
4404	8.80600	319.992	269.960	195.028
4405	8.80800	319.982	269.707	195.028
4406	8.81000	319.961	269.461	195.011
4407	8.81200	319.926	269.194	195.039
4408	8.81400	319.906	268.942	195.063
4409	8.81600	319.857	268.664	195.054
4410	8.81800	319.848	268.411	195.053
4411	8.82000	319.825	268.159	195.053
4412	8.82200	319.789	267.872	195.034
4413	8.82400	319.781	267.593	195.026
4414	8.82600	319.758	267.338	194.999
4415	8.82800	319.735	267.084	194.973
4416	8.83000	319.700	266.797	194.954
4417	8.83200	319.710	266.527	194.959
4418	8.83400	319.703	266.272	194.932
4419	8.83600	319.667	265.994	194.925
4420	8.83800	319.636	265.749	194.910
4421	8.84000	319.641	265.481	194.941
4422	8.84200	319.627	265.212	194.944
4423	8.84400	319.612	264.950	194.933
4424	8.84600	319.587	264.713	194.930
4425	8.84800	319.571	264.445	194.935
4426	8.85000	319.550	264.168	194.953
4427	8.85200	319.555	263.915	194.954
4428	8.85400	319.553	263.662	194.955
4429	8.85600	319.518	263.391	194.932
4430	8.85800	319.516	263.121	194.937
4431	8.86000	319.506	262.862	194.954
4432	8.86200	319.499	262.590	194.932
4433	8.86400	319.477	262.319	194.910
4434	8.86600	319.475	262.073	194.897
4435	8.86800	319.459	261.804	194.902
4436	8.87000	319.437	261.535	194.907
4437	8.87200	319.435	261.266	194.912
4438	8.87400	319.427	261.020	194.898
4439	8.87600	319.412	260.751	194.903
4440	8.87800	319.397	260.482	194.908
4441	8.88000	319.396	260.238	194.920
4442	8.88200	319.395	259.977	194.937
4443	8.88400	319.351	259.717	194.927
4444	8.88600	319.335	259.459	194.969
4445	8.88800	319.319	259.210	195.023
4446	8.89000	319.303	258.951	195.040
4447	8.89200	319.282	258.689	195.030
4448	8.89400	319.274	258.445	195.043
4449	8.89600	319.250	258.183	195.034
4450	8.89800	319.235	257.896	195.018
4451	8.90000	319.234	257.641	194.994
4452	8.90200	319.211	257.371	194.974
4453	8.90400	319.202	257.091	194.944
4454	8.90600	319.194	256.812	194.939
4455	8.90800	319.191	256.542	194.920
4456	8.91000	319.176	256.271	194.900
4457	8.91200	319.161	256.000	194.881
4458	8.91400	319.151	255.749	194.910
4459	8.91600	319.143	255.480	194.916
4460	8.91800	319.142	255.209	194.897
4461	8.92000	319.135	254.974	194.921
4462	8.92200	319.126	254.722	194.924
4463	8.92400	319.104	254.460	194.915
4464	8.92600	319.103	254.193	194.948
4465	8.92800	319.095	253.949	194.962
4466	8.93000	319.078	253.690	194.981
4467	8.93200	319.049	253.427	194.946
4468	8.93400	319.048	253.183	194.961
4469	8.93600	319.040	252.905	194.957
4470	8.93800	319.009	252.637	194.965
4471	8.94000	319.000	252.375	194.957
4472	8.94200	318.969	252.114	194.950
4473	8.94400	318.975	251.836	194.947
4474	8.94600	318.959	251.573	194.914
4475	8.94800	318.943	251.323	194.944
4476	8.95000	318.926	251.052	194.926
4477	8.95200	318.896	250.784	194.934
4478	8.95400	318.887	250.525	194.953
4479	8.95600	318.879	250.272	194.957
4480	8.95800	318.858	250.018	194.934
4481	8.96000	318.825	249.752	194.970
4482	8.96200	318.803	249.507	194.959
4483	8.96400	318.794	249.248	194.978
4484	8.96600	318.779	248.986	194.971
4485	8.96800	318.764	248.745	195.012
4486	8.97000	318.763	248.492	195.016
4487	8.97200	318.747	248.215	195.014
4488	8.97400	318.733	247.953	195.007
4489	8.97600	318.732	247.709	195.022
4490	8.97800	318.731	247.429	194.994
4491	8.98000	318.693	247.160	194.977
4492	8.98200	318.693	246.907	194.981
4493	8.98400	318.672	246.627	194.953
4494	8.98600	318.645	246.347	194.923
4495	8.98800	318.604	246.086	194.916
4496	8.99000	318.582	245.834	194.920
4497	8.99200	318.540	245.548	194.907
4498	8.99400	318.525	245.280	194.916
4499	8.99600	318.504	245.027	194.921
4500	8.99800	318.482	244.766	194.914
4501	9.00000	318.438	244.497	194.898
4502	9.00200	318.437	244.253	194.914
4503	9.00400	318.422	243.992	194.908
4504	9.00600	318.401	243.705	194.896
4505	9.00800	318.371	243.440	194.932
4506	9.01000	318.348	243.202	194.907
4507	9.01200	318.332	242.909	194.911
4508	9.01400	318.332	242.654	194.890
4509	9.01600	318.316	242.386	194.900
4510	9.01800	318.299	242.116	194.885
4511	9.02000	318.268	241.830	194.874
4512	9.02200	318.274	241.594	194.876
4513	9.02400	318.259	241.317	194.875
4514	9.02600	318.258	241.030	194.864
4515	9.02800	318.226	240.786	194.856
4516	9.03000	318.233	240.533	194.862
4517	9.03200	318.217	240.256	194.862
4518	9.03400	318.193	239.991	194.899
4519	9.03600	318.171	239.748	194.916
4520	9.03800	318.139	239.481	194.928
4521	9.04000	318.125	239.222	194.949
4522	9.04200	318.123	238.972	194.982
4523	9.04400	318.092	238.716	195.031
4524	9.04600	318.077	238.455	195.027
4525	9.04800	318.056	238.210	195.018
4526	9.05000	318.054	237.958	195.025
4527	9.05200	318.037	237.681	195.026
4528	9.05400	318.015	237.395	195.016
4529	9.05600	318.021	237.147	194.982
4530	9.05800	317.999	236.893	194.963
4531	9.06000	317.975	236.599	194.942
4532	9.06200	317.982	236.346	194.949
4533	9.06400	317.965	236.078	194.962
4534	9.06600	317.948	235.800	194.937
4535	9.06800	317.918	235.532	194.950
4536	9.07000	317.933	235.289	194.967
4537	9.07200	317.924	235.019	194.954
4538	9.07400	317.916	234.750	194.965
4539	9.07600	317.877	234.502	195.000
4540	9.07800	317.869	234.257	194.993
4541	9.08000	317.854	233.978	194.968
4542	9.08200	317.846	233.728	195.002
4543	9.08400	317.823	233.468	194.999
4544	9.08600	317.807	233.198	194.986
4545	9.08800	317.784	232.928	194.973
4546	9.09000	317.784	232.676	194.981
4547	9.09200	317.775	232.406	194.968
4548	9.09400	317.759	232.127	194.944
4549	9.09600	317.729	231.876	194.952
4550	9.09800	317.720	231.606	194.939
4551	9.10000	317.712	231.327	194.915
4552	9.10200	317.704	231.059	194.929
4553	9.10400	317.695	230.808	194.938
4554	9.10600	317.673	230.529	194.914
4555	9.10800	317.659	230.277	194.922
4556	9.11000	317.671	230.032	194.916
4557	9.11200	317.657	229.764	194.929
4558	9.11400	317.627	229.511	194.912
4559	9.11600	317.619	229.284	194.927
4560	9.11800	317.603	229.026	194.952
4561	9.12000	317.597	228.765	194.949
4562	9.12200	317.603	228.515	194.985
4563	9.12400	317.580	228.273	195.005
4564	9.12600	317.572	228.005	195.019
4565	9.12800	317.549	227.745	195.018
4566	9.13000	317.548	227.493	195.027
4567	9.13200	317.553	227.216	195.031
4568	9.13400	317.537	226.929	194.998
4569	9.13600	317.521	226.668	194.997
4570	9.13800	317.519	226.405	194.971
4571	9.14000	317.497	226.117	194.937
4572	9.14200	317.494	225.850	194.952
4573	9.14400	317.486	225.596	194.936
4574	9.14600	317.463	225.327	194.925
4575	9.14800	317.462	225.066	194.924
4576	9.15000	317.453	224.808	194.950
4577	9.15200	317.444	224.547	194.950
4578	9.15400	317.416	224.294	194.934
4579	9.15600	317.406	224.036	194.960
4580	9.15800	317.405	223.785	194.970
4581	9.16000	317.385	223.515	194.958
4582	9.16200	317.363	223.248	194.973
4583	9.16400	317.333	222.995	194.958
4584	9.16600	317.293	222.716	194.935
4585	9.16800	317.266	222.446	194.922
4586	9.17000	317.258	222.195	194.933
4587	9.17200	317.236	221.907	194.901
4588	9.17400	317.209	221.654	194.885
4589	9.17600	317.199	221.387	194.901
4590	9.17800	317.183	221.124	194.876
4591	9.18000	317.162	220.845	194.854
4592	9.18200	317.154	220.594	194.865
4593	9.18400	317.151	220.336	194.892
4594	9.18600	317.116	220.065	194.855
4595	9.18800	317.094	219.823	194.877
4596	9.19000	317.073	219.572	194.888
4597	9.19200	317.053	219.289	194.908
4598	9.19400	317.022	219.032	194.935
4599	9.19600	317.009	218.796	194.942
4600	9.19800	316.980	218.548	194.979
4601	9.20000	316.971	218.279	194.970
4602	9.20200	316.970	218.027	194.981
4603	9.20400	316.934	217.777	194.993
4604	9.20600	316.927	217.498	194.973
4605	9.20800	316.909	217.227	194.938
4606	9.21000	316.894	216.973	194.924
4607	9.21200	316.879	216.695	194.904
4608	9.21400	316.877	216.407	194.874
4609	9.21600	316.869	216.154	194.860
4610	9.21800	316.853	215.878	194.866
4611	9.22000	316.814	215.591	194.837
4612	9.22200	316.821	215.356	194.844
4613	9.22400	316.819	215.089	194.862
4614	9.22600	316.797	214.820	194.853
4615	9.22800	316.789	214.569	194.866
4616	9.23000	316.781	214.327	194.889
4617	9.23200	316.772	214.060	194.907
4618	9.23400	316.764	213.791	194.899
4619	9.23600	316.756	213.549	194.923
4620	9.23800	316.741	213.299	194.935
4621	9.24000	316.712	213.021	194.916
4622	9.24200	316.724	212.767	194.903
4623	9.24400	316.708	212.501	194.922
4624	9.24600	316.693	212.222	194.903
4625	9.24800	316.685	211.960	194.879
4626	9.25000	316.661	211.694	194.898
4627	9.25200	316.653	211.422	194.864
4628	9.25400	316.644	211.137	194.862
4629	9.25600	316.643	210.893	194.860
4630	9.25800	316.626	210.608	194.858
4631	9.26000	316.619	210.339	194.850
4632	9.26200	316.640	210.087	194.864
4633	9.26400	316.616	209.828	194.867
4634	9.26600	316.594	209.566	194.844
4635	9.26800	316.579	209.316	194.858
4636	9.27000	316.562	209.075	194.884
4637	9.27200	316.563	208.805	194.876
4638	9.27400	316.547	208.555	194.890
4639	9.27600	316.524	208.314	194.915
4640	9.27800	316.523	208.054	194.919
4641	9.28000	316.501	207.776	194.901
4642	9.28200	316.508	207.525	194.915
4643	9.28400	316.484	207.256	194.909
4644	9.28600	316.454	206.976	194.866
4645	9.28800	316.452	206.717	194.870
4646	9.29000	316.444	206.454	194.848
4647	9.29200	316.428	206.167	194.821
4648	9.29400	316.413	205.914	194.809
4649	9.29600	316.410	205.655	194.814
4650	9.29800	316.389	205.377	194.797
4651	9.30000	316.373	205.127	194.812
4652	9.30200	316.364	204.876	194.827
4653	9.30400	316.357	204.626	194.842
4654	9.30600	316.342	204.350	194.852
4655	9.30800	316.326	204.109	194.878
4656	9.31000	316.304	203.857	194.867
4657	9.31200	316.282	203.588	194.861
4658	9.31400	316.274	203.331	194.892
4659	9.31600	316.273	203.087	194.892
4660	9.31800	316.250	202.816	194.860
4661	9.32000	316.220	202.555	194.839
4662	9.32200	316.199	202.283	194.875
4663	9.32400	316.157	202.024	194.879
4664	9.32600	316.134	201.753	194.847
4665	9.32800	316.112	201.491	194.827
4666	9.33000	316.110	201.222	194.822
4667	9.33200	316.067	200.939	194.821
4668	9.33400	316.053	200.686	194.811
4669	9.33600	316.064	200.436	194.828
4670	9.33800	316.021	200.158	194.812
4671	9.34000	316.000	199.899	194.817
4672	9.34200	315.985	199.652	194.860
4673	9.34400	315.969	199.383	194.855
4674	9.34600	315.927	199.125	194.861
4675	9.34800	315.926	198.877	194.903
4676	9.35000	315.903	198.630	194.946
4677	9.35200	315.889	198.352	194.931
4678	9.35400	315.868	198.102	194.947
4679	9.35600	315.852	197.859	194.949
4680	9.35800	315.858	197.588	194.918
4681	9.36000	315.851	197.310	194.903
4682	9.36200	315.827	197.051	194.910
4683	9.36400	315.819	196.780	194.879
4684	9.36600	315.810	196.497	194.813
4685	9.36800	315.823	196.237	194.820
4686	9.37000	315.800	195.954	194.822
4687	9.37200	315.797	195.673	194.781
4688	9.37400	315.775	195.433	194.810
4689	9.37600	315.767	195.180	194.800
4690	9.37800	315.764	194.896	194.803
4691	9.38000	315.764	194.646	194.820
4692	9.38200	315.749	194.390	194.854
4693	9.38400	315.726	194.122	194.851
4694	9.38600	315.704	193.870	194.842
4695	9.38800	315.696	193.623	194.886
4696	9.39000	315.676	193.370	194.877
4697	9.39200	315.654	193.087	194.879
4698	9.39400	315.616	192.851	194.866
4699	9.39600	315.608	192.583	194.863
4700	9.39800	315.586	192.296	194.839
4701	9.40000	315.577	192.031	194.863
4702	9.40200	315.547	191.757	194.876
4703	9.40400	315.510	191.477	194.836
4704	9.40600	315.517	191.224	194.828
