NO_OF_FRAMES	921
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-20, 19:07:19.004	867773.02854140
DATA_INCLUDED	3D
MARKER_NAMES	Puck1 - 1	Puck1 - 2	Puck1 - 3	Pucky - 1	Pucky - 2	Pucky - 3
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured
Frame	Time	Puck1 - 1 X	Puck1 - 1 Y	Puck1 - 1 Z	Puck1 - 2 X	Puck1 - 2 Y	Puck1 - 2 Z	Puck1 - 3 X	Puck1 - 3 Y	Puck1 - 3 Z	Pucky - 1 X	Pucky - 1 Y	Pucky - 1 Z	Pucky - 2 X	Pucky - 2 Y	Pucky - 2 Z	Pucky - 3 X	Pucky - 3 Y	Pucky - 3 Z	
3553	7.10400	192.023	189.523	165.933	172.564	195.872	166.169	196.722	209.412	165.938	270.837	365.244	164.965	256.014	380.569	165.427	253.892	353.614	165.461	
3554	7.10600	191.766	189.204	165.908	172.235	195.262	166.158	196.088	209.133	165.974	270.662	365.314	164.981	255.892	380.685	165.456	253.675	353.717	165.408	
3555	7.10800	191.521	188.833	165.902	171.877	194.667	166.244	195.597	208.881	166.041	270.495	365.373	164.982	255.746	380.764	165.457	253.507	353.805	165.420	
3556	7.11000	191.305	188.485	165.954	171.515	193.982	166.193	194.957	208.623	166.052	270.334	365.441	164.966	255.601	380.867	165.437	253.323	353.909	165.428	
3557	7.11200	191.066	188.159	165.949	171.218	193.371	166.184	194.530	208.264	165.894	270.174	365.521	164.997	255.441	380.955	165.452	253.115	354.012	165.405	
3558	7.11400	190.783	187.826	165.879	170.933	192.769	166.240	193.859	208.009	165.967	269.950	365.596	165.047	255.279	381.052	165.451	252.916	354.109	165.431	
3559	7.11600	190.525	187.475	165.951	170.545	192.113	166.197	193.432	207.711	166.116	269.782	365.659	165.081	255.156	381.138	165.435	252.724	354.223	165.424	
3560	7.11800	190.303	187.104	166.029	170.249	191.486	166.246	192.809	207.376	166.054	269.598	365.738	165.080	255.010	381.241	165.415	252.517	354.347	165.430	
3561	7.12000	190.082	186.765	165.928	169.954	190.880	166.271	192.324	207.068	165.961	269.438	365.808	165.096	254.865	381.357	165.443	252.270	354.461	165.422	
3562	7.12200	189.865	186.474	165.860	169.641	190.216	166.249	191.660	206.836	165.958	269.255	365.865	165.065	254.695	381.455	165.442	252.070	354.556	165.416	
3563	7.12400	189.587	186.109	165.970	169.357	189.603	166.262	191.236	206.467	166.088	269.100	365.940	165.002	254.581	381.560	165.455	251.888	354.644	165.459	
3564	7.12600	189.253	185.718	166.040	169.037	188.982	166.294	190.714	206.107	166.094	268.938	366.037	164.999	254.435	381.664	165.436	251.720	354.714	165.475	
3565	7.12800	189.035	185.400	165.966	168.752	188.331	166.236	190.217	205.858	166.090	268.720	366.097	164.970	254.259	381.752	165.451	251.520	354.811	165.470	
3566	7.13000	188.824	185.115	165.880	168.448	187.689	166.294	189.558	205.513	165.974	268.545	366.157	164.971	254.106	381.851	165.482	251.345	354.898	165.482	
3567	7.13200	188.628	184.720	165.932	168.189	187.069	166.276	188.988	205.126	166.107	268.346	366.229	165.019	253.960	381.940	165.498	251.132	355.021	165.518	
3568	7.13400	188.319	184.317	166.074	167.891	186.439	166.297	188.595	204.829	166.133	268.177	366.291	165.022	253.793	382.029	165.514	250.914	355.136	165.480	
3569	7.13600	187.988	184.074	166.026	167.619	185.790	166.241	187.920	204.475	166.004	268.016	366.352	165.024	253.638	382.104	165.482	250.706	355.250	165.472	
3570	7.13800	187.770	183.706	165.836	167.346	185.132	166.256	187.371	204.134	166.057	267.831	366.431	165.024	253.484	382.201	165.480	250.475	355.364	165.465	
3571	7.14000	187.541	183.323	165.933	167.085	184.536	166.266	186.821	203.744	166.180	267.623	366.500	165.009	253.345	382.298	165.480	250.267	355.460	165.459	
3572	7.14200	187.375	182.995	166.149	166.811	183.873	166.301	186.321	203.414	166.061	267.454	366.561	165.011	253.194	382.384	165.463	250.069	355.556	165.485	
3573	7.14400	187.060	182.625	165.946	166.549	183.229	166.228	185.776	203.122	166.003	267.279	366.641	165.041	253.055	382.507	165.473	249.892	355.651	165.480	
3574	7.14600	186.744	182.326	165.813	166.315	182.615	166.297	185.216	202.666	166.109	267.111	366.704	165.076	252.916	382.604	165.472	249.715	355.737	165.461	
3575	7.14800	186.492	181.993	165.912	166.105	181.972	166.309	184.681	202.311	166.169	266.925	366.759	165.097	252.761	382.691	165.457	249.499	355.834	165.456	
3576	7.15000	186.325	181.562	166.050	165.786	181.308	166.261	184.160	201.968	165.974	266.716	366.829	165.082	252.609	382.795	165.438	249.294	355.930	165.482	
3577	7.15200	186.001	181.258	165.968	165.591	180.689	166.300	183.583	201.599	165.989	266.534	366.881	165.101	252.465	382.873	165.438	249.088	356.028	165.508	
3578	7.15400	185.731	180.921	165.817	165.368	180.078	166.268	183.097	201.174	166.156	266.343	366.938	165.069	252.309	382.969	165.437	248.877	356.124	165.473	
3579	7.15600	185.538	180.580	165.874	165.138	179.396	166.313	182.532	200.791	166.074	266.212	366.997	165.040	252.147	383.059	165.453	248.661	356.237	165.465	
3580	7.15800	185.343	180.235	166.064	164.935	178.781	166.251	182.016	200.467	165.958	266.034	367.074	165.009	251.986	383.138	165.455	248.473	356.324	165.507	
3581	7.16000	185.003	179.843	165.930	164.732	178.136	166.367	181.467	199.994	166.091	265.810	367.144	164.994	251.821	383.218	165.487	248.280	356.427	165.484	
3582	7.16200	184.785	179.541	165.819	164.483	177.505	166.228	180.918	199.615	166.094	265.635	367.204	164.995	251.697	383.314	165.486	248.079	356.531	165.462	
3583	7.16400	184.559	179.196	165.875	164.276	176.830	166.307	180.367	199.239	165.994	265.458	367.272	164.980	251.558	383.410	165.484	247.911	356.619	165.475	
3584	7.16600	184.306	178.821	165.974	164.097	176.265	166.279	179.898	198.825	166.041	265.296	367.343	164.997	251.398	383.507	165.483	247.710	356.731	165.436	
3585	7.16800	184.081	178.501	165.953	163.939	175.566	166.334	179.343	198.368	166.137	265.127	367.404	164.999	251.245	383.600	165.449	247.493	356.835	165.414	
3586	7.17000	183.831	178.167	165.835	163.709	174.950	166.241	178.778	198.018	166.013	264.982	367.482	164.999	251.130	383.696	165.448	247.271	356.941	165.423	
3587	7.17200	183.579	177.829	165.872	163.540	174.336	166.317	178.301	197.572	166.022	264.781	367.559	164.967	250.991	383.800	165.429	247.078	357.037	165.419	
3588	7.17400	183.336	177.458	165.921	163.340	173.715	166.245	177.766	197.151	166.107	264.581	367.638	164.966	250.829	383.887	165.413	246.894	357.125	165.431	
3589	7.17600	183.109	177.124	165.938	163.147	173.057	166.269	177.204	196.727	166.026	264.413	367.708	164.982	250.681	383.982	165.380	246.705	357.220	165.456	
3590	7.17800	182.868	176.817	165.879	162.996	172.452	166.275	176.733	196.315	166.024	264.260	367.779	164.999	250.544	384.077	165.379	246.497	357.306	165.437	
3591	7.18000	182.597	176.437	165.864	162.880	171.827	166.257	176.198	195.861	166.070	264.098	367.823	165.006	250.399	384.166	165.395	246.323	357.412	165.478	
3592	7.18200	182.371	176.092	165.920	162.686	171.171	166.283	175.614	195.426	166.028	263.915	367.883	165.007	250.238	384.255	165.411	246.138	357.516	165.455	
3593	7.18400	182.110	175.750	165.925	162.531	170.584	166.232	175.151	194.991	166.051	263.692	367.937	165.027	250.076	384.344	165.427	245.927	357.639	165.432	
3594	7.18600	181.858	175.422	165.840	162.381	169.948	166.305	174.637	194.539	166.047	263.476	367.996	164.997	249.941	384.442	165.458	245.687	357.728	165.414	
3595	7.18800	181.616	175.078	165.897	162.234	169.323	166.204	174.099	194.093	166.076	263.322	368.058	165.000	249.781	384.541	165.488	245.473	357.832	165.422	
3596	7.19000	181.380	174.718	165.909	162.060	168.686	166.257	173.598	193.626	166.028	263.177	368.136	164.999	249.649	384.620	165.490	245.298	357.929	165.449	
3597	7.19200	181.137	174.368	165.933	161.926	168.096	166.228	173.093	193.195	166.102	263.001	368.194	164.969	249.496	384.716	165.488	245.112	358.016	165.430	
3598	7.19400	180.877	174.080	165.868	161.816	167.453	166.271	172.561	192.717	166.041	262.753	368.274	164.969	249.319	384.793	165.457	244.912	358.111	165.425	
3599	7.19600	180.624	173.705	165.886	161.671	166.856	166.262	172.047	192.270	166.071	262.593	368.345	164.986	249.197	384.897	165.440	244.722	358.233	165.431	
3600	7.19800	180.406	173.376	165.938	161.552	166.252	166.273	171.539	191.780	166.048	262.433	368.416	165.003	249.065	384.993	165.439	244.523	358.337	165.439	
3601	7.20000	180.154	173.016	165.950	161.400	165.642	166.219	171.041	191.323	166.065	262.272	368.504	165.017	248.919	385.087	165.405	244.331	358.444	165.450	
3602	7.20200	179.905	172.693	165.898	161.304	165.017	166.257	170.523	190.846	166.057	262.110	368.593	165.032	248.763	385.191	165.387	244.140	358.541	165.477	
3603	7.20400	179.662	172.366	165.949	161.207	164.430	166.263	170.017	190.378	166.061	261.933	368.654	165.034	248.641	385.306	165.384	243.947	358.631	165.490	
3604	7.20600	179.424	172.013	165.942	161.086	163.827	166.275	169.542	189.893	166.073	261.717	368.731	165.002	248.498	385.403	165.414	243.729	358.744	165.452	
3605	7.20800	179.172	171.665	165.968	160.995	163.208	166.244	169.035	189.408	166.083	261.548	368.800	165.018	248.328	385.493	165.430	243.514	358.849	165.461	
3606	7.21000	178.939	171.352	165.930	160.921	162.611	166.238	168.560	188.924	166.095	261.378	368.870	165.004	248.175	385.575	165.464	243.332	358.963	165.485	
3607	7.21200	178.679	170.992	165.942	160.797	162.011	166.252	168.066	188.425	166.062	261.224	368.932	165.007	248.016	385.663	165.480	243.153	359.058	165.449	
3608	7.21400	178.458	170.661	165.962	160.757	161.417	166.228	167.583	187.936	166.093	261.041	368.974	165.011	247.842	385.735	165.499	242.954	359.153	165.444	
3609	7.21600	178.214	170.301	165.975	160.614	160.825	166.223	167.101	187.434	166.111	260.874	369.044	165.027	247.708	385.821	165.483	242.748	359.257	165.453	
3610	7.21800	177.973	169.978	165.924	160.480	160.216	166.224	166.597	186.937	166.079	260.634	369.096	165.016	247.570	385.907	165.467	242.538	359.380	165.429	
3611	7.22000	177.713	169.641	165.963	160.387	159.654	166.207	166.140	186.418	166.104	260.449	369.158	165.019	247.426	386.014	165.481	242.348	359.470	165.473	
3612	7.22200	177.501	169.286	165.958	160.292	159.052	166.275	165.679	185.917	166.072	260.311	369.237	165.019	247.287	386.108	165.448	242.156	359.575	165.483	
3613	7.22400	177.255	168.928	165.971	160.227	158.469	166.182	165.192	185.403	166.046	260.173	369.315	165.018	247.148	386.204	165.447	241.997	359.655	165.513	
3614	7.22600	177.031	168.615	165.934	160.164	157.882	166.244	164.701	184.898	166.085	259.959	369.385	165.034	247.025	386.308	165.429	241.780	359.759	165.491	
3615	7.22800	176.780	168.255	165.947	160.092	157.312	166.216	164.268	184.367	166.016	259.768	369.457	165.052	246.902	386.422	165.425	241.571	359.880	165.466	
3616	7.23000	176.508	167.916	165.955	160.052	156.722	166.143	163.784	183.867	166.036	259.598	369.536	165.052	246.771	386.526	165.407	241.387	359.976	165.462	
3617	7.23200	176.323	167.592	165.989	159.967	156.151	166.199	163.308	183.319	166.075	259.439	369.608	165.101	246.641	386.622	165.406	241.227	360.053	165.460	
3618	7.23400	176.040	167.243	165.932	159.917	155.592	166.134	162.879	182.802	166.052	259.303	369.678	165.087	246.489	386.692	165.424	241.001	360.183	165.418	
3619	7.23600	175.830	166.925	165.946	159.911	155.020	166.192	162.359	182.256	166.039	259.125	369.736	165.057	246.311	386.773	165.427	240.770	360.289	165.428	
3620	7.23800	175.568	166.563	165.980	159.795	154.470	166.158	161.910	181.722	166.073	258.909	369.803	165.040	246.165	386.862	165.443	240.581	360.379	165.472	
3621	7.24000	175.323	166.210	165.975	159.805	153.885	166.153	161.499	181.208	166.000	258.708	369.873	165.026	245.983	386.931	165.429	240.396	360.485	165.483	
3622	7.24200	175.065	165.887	165.925	159.717	153.338	166.152	161.015	180.638	166.066	258.555	369.935	165.029	245.824	387.005	165.481	240.214	360.582	165.509	
3623	7.24400	174.845	165.544	165.934	159.673	152.775	166.140	160.593	180.134	166.056	258.398	369.995	165.001	245.700	387.101	165.480	240.045	360.667	165.490	
3624	7.24600	174.604	165.173	165.987	159.616	152.195	166.134	160.178	179.580	166.015	258.189	370.053	164.971	245.546	387.196	165.478	239.836	360.789	165.466	
3625	7.24800	174.380	164.854	165.970	159.548	151.660	166.096	159.683	179.029	166.107	258.030	370.115	165.004	245.409	387.301	165.460	239.643	360.892	165.444	
3626	7.25000	174.100	164.514	165.927	159.532	151.102	166.169	159.279	178.490	166.028	257.847	370.175	165.006	245.279	387.396	165.459	239.435	361.006	165.436	
3627	7.25200	173.880	164.160	165.923	159.483	150.577	166.144	158.860	177.922	166.026	257.653	370.256	165.007	245.154	387.510	165.456	239.258	361.091	165.417	
3628	7.25400	173.687	163.838	166.010	159.441	150.023	166.114	158.399	177.375	166.069	257.468	370.327	165.025	245.024	387.614	165.438	239.052	361.178	165.429	
3629	7.25600	173.408	163.481	165.973	159.416	149.477	166.149	158.010	176.808	166.016	257.308	370.406	165.024	244.885	387.709	165.405	238.828	361.292	165.422	
3630	7.25800	173.154	163.123	165.937	159.372	148.951	166.073	157.564	176.250	166.047	257.141	370.474	165.040	244.737	387.803	165.372	238.612	361.417	165.430	
3631	7.26000	172.934	162.830	165.979	159.330	148.406	166.108	157.109	175.677	166.032	256.973	370.544	165.056	244.607	387.881	165.374	238.437	361.496	165.460	
3632	7.26200	172.688	162.440	165.956	159.300	147.861	166.092	156.728	175.133	166.058	256.788	370.625	165.057	244.407	387.943	165.377	238.253	361.609	165.452	
3633	7.26400	172.437	162.124	165.971	159.266	147.346	166.030	156.271	174.566	166.025	256.605	370.686	165.060	244.239	388.014	165.396	238.084	361.695	165.433	
3634	7.26600	172.189	161.789	165.961	159.248	146.812	166.080	155.898	173.995	166.045	256.442	370.756	165.046	244.111	388.112	165.427	237.892	361.808	165.426	
3635	7.26800	171.965	161.433	165.926	159.225	146.278	166.025	155.499	173.431	166.046	256.266	370.805	165.032	243.973	388.208	165.426	237.690	361.902	165.390	
3636	7.27000	171.722	161.101	165.949	159.208	145.780	166.010	155.067	172.825	166.046	256.068	370.854	165.019	243.844	388.288	165.459	237.499	362.007	165.400	
3637	7.27200	171.444	160.777	165.951	159.198	145.228	166.067	154.754	172.278	166.074	255.899	370.923	165.004	243.675	388.378	165.476	237.308	362.095	165.413	
3638	7.27400	171.222	160.436	165.962	159.184	144.756	166.057	154.327	171.701	166.031	255.696	370.986	164.978	243.539	388.475	165.476	237.110	362.208	165.436	
3639	7.27600	171.003	160.077	165.979	159.156	144.253	166.010	153.915	171.099	166.064	255.535	371.047	164.980	243.399	388.579	165.458	236.926	362.304	165.432	
3640	7.27800	170.756	159.758	165.963	159.155	143.729	166.074	153.538	170.543	166.048	255.375	371.116	164.996	243.276	388.665	165.442	236.724	362.420	165.426	
3641	7.28000	170.524	159.412	165.941	159.145	143.225	166.027	153.142	169.941	166.082	255.189	371.184	164.981	243.142	388.767	165.393	236.515	362.542	165.402	
3642	7.28200	170.290	159.075	165.984	159.127	142.743	166.006	152.754	169.367	166.073	255.013	371.255	164.998	243.011	388.854	165.378	236.339	362.629	165.415	
3643	7.28400	170.061	158.733	165.995	159.116	142.227	166.051	152.392	168.781	166.018	254.876	371.325	165.015	242.880	388.958	165.360	236.172	362.733	165.424	
3644	7.28600	169.815	158.397	165.986	159.129	141.750	166.012	152.032	168.177	166.055	254.691	371.405	165.016	242.739	389.035	165.330	235.979	362.829	165.420	
3645	7.28800	169.573	158.059	165.945	159.101	141.276	165.972	151.649	167.604	166.046	254.505	371.505	165.046	242.609	389.131	165.329	235.760	362.933	165.368	
3646	7.29000	169.349	157.720	165.988	159.108	140.769	166.030	151.285	167.001	166.083	254.321	371.566	165.048	242.405	389.204	165.379	235.569	363.031	165.395	
3647	7.29200	169.111	157.363	166.006	159.102	140.300	165.972	150.929	166.436	166.108	254.147	371.625	165.049	242.268	389.294	165.397	235.387	363.110	165.425	
3648	7.29400	168.844	157.042	165.958	159.109	139.845	165.958	150.591	165.835	166.044	253.977	371.694	165.035	242.147	389.393	165.428	235.189	363.224	165.449	
3649	7.29600	168.609	156.710	165.982	159.105	139.334	165.985	150.168	165.215	166.106	253.801	371.765	165.052	241.995	389.481	165.444	234.997	363.331	165.459	
3650	7.29800	168.382	156.362	166.013	159.146	138.888	165.985	149.877	164.679	166.069	253.630	371.827	165.025	241.858	389.562	165.478	234.829	363.436	165.469	
3651	7.30000	168.144	156.032	165.986	159.132	138.420	165.927	149.487	164.052	166.101	253.422	371.895	165.010	241.689	389.650	165.463	234.611	363.566	165.428	
3652	7.30200	167.884	155.703	166.010	159.139	137.956	165.986	149.159	163.450	166.089	253.239	371.954	165.011	241.535	389.736	165.447	234.402	363.688	165.404	
3653	7.30400	167.647	155.361	166.022	159.163	137.485	165.981	148.811	162.864	166.090	253.071	372.004	164.997	241.373	389.823	165.432	234.219	363.785	165.431	
3654	7.30600	167.411	155.025	166.014	159.150	137.070	165.935	148.486	162.235	166.125	252.909	372.074	164.984	241.248	389.926	165.414	234.042	363.871	165.413	
3655	7.30800	167.167	154.708	165.999	159.173	136.594	165.950	148.135	161.662	166.171	252.710	372.164	164.999	241.124	390.038	165.379	233.849	363.968	165.410	
3656	7.31000	166.933	154.376	166.024	159.187	136.153	165.983	147.849	161.046	166.065	252.534	372.236	165.017	241.002	390.135	165.379	233.634	364.066	165.437	
3657	7.31200	166.737	154.017	166.043	159.197	135.723	165.945	147.433	160.441	166.196	252.366	372.315	165.048	240.870	390.231	165.379	233.435	364.154	165.451	
3658	7.31400	166.469	153.694	166.048	159.215	135.266	165.934	147.169	159.860	166.161	252.190	372.386	165.065	240.747	390.344	165.375	233.245	364.268	165.474	
3659	7.31600	166.216	153.382	166.014	159.226	134.849	165.993	146.869	159.214	166.204	252.045	372.466	165.097	240.619	390.443	165.407	233.086	364.366	165.502	
3660	7.31800	165.981	153.026	166.033	159.244	134.397	165.930	146.578	158.644	166.100	251.883	372.545	165.097	240.422	390.507	165.443	232.923	364.470	165.482	
3661	7.32000	165.779	152.687	166.078	159.273	134.010	165.976	146.158	158.023	166.289	251.699	372.599	165.117	240.284	390.596	165.460	232.734	364.594	165.520	
3662	7.32200	165.535	152.367	166.064	159.285	133.536	165.940	145.873	157.411	166.134	251.499	372.669	165.103	240.139	390.676	165.462	232.506	364.715	165.465	
3663	7.32400	165.291	152.039	166.037	159.312	133.139	165.973	145.626	156.763	166.109	251.312	372.727	165.074	240.010	390.746	165.481	232.312	364.827	165.426	
3664	7.32600	165.070	151.699	166.051	159.337	132.715	165.917	145.338	156.192	166.179	251.144	372.787	165.075	239.863	390.833	165.466	232.152	364.915	165.440	
3665	7.32800	164.843	151.366	166.077	159.330	132.310	165.938	144.937	155.574	166.165	250.991	372.856	165.061	239.703	390.913	165.468	231.976	365.009	165.436	
3666	7.33000	164.568	151.032	166.069	159.383	131.918	166.004	144.656	154.931	166.191	250.835	372.916	165.033	239.566	390.999	165.453	231.767	365.114	165.415	
3667	7.33200	164.364	150.696	166.063	159.402	131.470	165.923	144.422	154.340	166.116	250.651	372.995	165.033	239.424	391.102	165.434	231.558	365.211	165.411	
