NO_OF_FRAMES	846
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:24:41.213	926414.95854500
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_origo	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Measured	Mixed	Measured	Measured	Measured
Frame	Time	v43_3g_origo X	v43_3g_origo Y	v43_3g_origo Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
2281	4.56000	196.400	254.561	163.062	145.809	227.770	163.406	227.705	208.820	163.011	84.927	317.864	163.143	112.201	269.228	164.414	132.850	345.317	164.185
2282	4.56200	196.116	254.540	163.061	145.587	227.688	163.409	227.449	208.836	163.000	84.582	317.674	163.159	111.893	269.094	164.345	132.449	345.228	164.194
2283	4.56400	195.854	254.504	163.065	145.336	227.588	163.386	227.258	208.839	162.977	84.236	317.486	163.175	111.613	268.956	164.326	132.043	345.125	164.156
2284	4.56600	195.561	254.468	163.069	145.075	227.506	163.388	227.052	208.858	162.999	83.847	317.315	163.124	111.295	268.813	164.324	131.657	345.019	164.169
2285	4.56800	195.261	254.431	163.073	144.832	227.422	163.359	226.830	208.859	163.026	83.489	317.170	163.115	110.997	268.684	164.287	131.268	344.896	164.134
2286	4.57000	194.992	254.410	163.072	144.590	227.322	163.336	226.574	208.853	162.989	83.138	317.014	163.092	110.703	268.534	164.335	130.849	344.782	164.132
2287	4.57200	194.723	254.384	163.090	144.345	227.223	163.344	226.341	208.863	162.998	82.783	316.844	163.104	110.403	268.395	164.366	130.478	344.662	164.130
2288	4.57400	194.430	254.337	163.080	144.090	227.108	163.306	226.136	208.870	163.006	82.437	316.639	163.125	110.095	268.250	164.365	130.072	344.528	164.162
2289	4.57600	194.139	254.321	163.111	143.860	227.010	163.315	225.932	208.876	163.014	82.057	316.458	163.123	109.788	268.094	164.400	129.678	344.423	164.174
2290	4.57800	193.877	254.273	163.102	143.596	226.909	163.342	225.693	208.874	163.009	81.686	316.273	163.139	109.498	267.953	164.349	129.293	344.297	164.190
2291	4.58000	193.590	254.244	163.087	143.337	226.792	163.355	225.461	208.883	163.018	81.329	316.109	163.134	109.203	267.815	164.330	128.892	344.172	164.205
2292	4.58200	193.314	254.206	163.091	143.132	226.715	163.391	225.228	208.882	163.014	81.011	315.947	163.129	108.898	267.679	164.310	128.522	344.081	164.214
2293	4.58400	193.021	254.159	163.082	142.878	226.617	163.399	225.023	208.895	163.003	80.641	315.782	163.092	108.611	267.558	164.287	128.117	343.961	164.180
2294	4.58600	192.743	254.129	163.067	142.601	226.513	163.425	224.801	208.892	162.998	80.260	315.608	163.073	108.318	267.413	164.286	127.737	343.862	164.175
2295	4.58800	192.458	254.092	163.071	142.377	226.427	163.396	224.577	208.901	163.006	79.906	315.427	163.040	108.018	267.292	164.312	127.325	343.723	164.143
2296	4.59000	192.181	254.055	163.075	142.145	226.336	163.386	224.345	208.906	162.983	79.536	315.235	163.074	107.716	267.136	164.297	126.952	343.624	164.139
2297	4.59200	191.904	254.007	163.066	141.903	226.235	163.363	224.113	208.915	162.992	79.208	315.055	163.105	107.413	266.971	164.351	126.531	343.504	164.105
2298	4.59400	191.633	253.978	163.051	141.641	226.138	163.371	223.908	208.928	162.981	78.872	314.875	163.135	107.121	266.820	164.368	126.164	343.387	164.134
2299	4.59600	191.349	253.957	163.050	141.401	226.040	163.328	223.709	208.935	162.990	78.530	314.729	163.127	106.835	266.693	164.363	125.788	343.272	164.164
2300	4.59800	191.056	253.904	163.059	141.177	225.959	163.332	223.471	208.937	163.017	78.158	314.569	163.091	106.545	266.559	164.344	125.395	343.147	164.179
2301	4.60000	190.817	253.873	163.045	140.937	225.863	163.340	223.254	208.942	162.994	77.794	314.384	163.026	106.265	266.439	164.321	125.032	343.040	164.192
2302	4.60200	190.532	253.847	163.063	140.715	225.770	163.330	223.024	208.956	162.983	77.438	314.219	163.021	106.005	266.319	164.329	124.618	342.907	164.224
2303	4.60400	190.247	253.816	163.048	140.493	225.682	163.352	222.818	208.974	163.005	77.108	314.048	163.115	105.669	266.172	164.296	124.262	342.806	164.220
2304	4.60600	189.978	253.791	163.066	140.225	225.589	163.392	222.609	208.979	162.981	76.780	313.851	163.150	105.406	266.046	164.291	123.849	342.686	164.186
2305	4.60800	189.710	253.753	163.070	139.981	225.484	163.420	222.378	208.987	162.990	76.447	313.683	163.164	105.116	265.888	164.327	123.479	342.594	164.194
2306	4.61000	189.423	253.723	163.056	139.757	225.397	163.391	222.155	209.002	162.979	76.080	313.528	163.141	104.802	265.748	164.358	123.087	342.477	164.162
2307	4.61200	189.139	253.713	163.068	139.521	225.293	163.418	221.933	209.009	162.988	75.695	313.363	163.104	104.515	265.605	164.357	122.688	342.366	164.173
2308	4.61400	188.867	253.674	163.041	139.257	225.192	163.445	221.725	209.024	162.978	75.359	313.190	163.086	104.210	265.476	164.402	122.299	342.258	164.154
2309	4.61600	188.614	253.647	163.059	139.017	225.105	163.416	221.511	209.048	162.980	75.007	313.018	163.067	103.933	265.347	164.396	121.920	342.138	164.233
2310	4.61800	188.297	253.628	163.058	138.771	225.001	163.392	221.279	209.047	162.976	74.663	312.852	163.112	103.669	265.226	164.373	121.543	342.029	164.245
2311	4.62000	188.031	253.593	163.093	138.530	224.922	163.396	221.033	209.055	162.984	74.311	312.673	163.143	103.349	265.091	164.354	121.147	341.899	164.309
2312	4.62200	187.751	253.560	163.047	138.282	224.843	163.399	220.825	209.069	162.974	73.943	312.496	163.174	103.037	264.941	164.321	120.772	341.778	164.276
2313	4.62400	187.482	253.533	163.065	138.054	224.753	163.338	220.600	209.085	162.964	73.591	312.308	163.159	102.771	264.824	164.298	120.381	341.675	164.320
2314	4.62600	187.214	253.506	163.083	137.810	224.677	163.373	220.386	209.092	162.972	73.251	312.132	163.110	102.455	264.674	164.316	119.974	341.549	164.254
2315	4.62800	186.912	253.488	163.082	137.570	224.580	163.382	220.139	209.107	162.961	72.884	311.977	163.087	102.173	264.532	164.347	119.596	341.455	164.282
2316	4.63000	186.643	253.451	163.086	137.332	224.487	163.372	219.924	209.126	162.983	72.528	311.825	163.096	101.891	264.387	164.397	119.211	341.331	164.216
2317	4.63200	186.373	253.414	163.090	137.111	224.398	163.394	219.708	209.124	162.979	72.186	311.663	163.092	101.607	264.253	164.410	118.806	341.234	164.211
2318	4.63400	186.104	253.394	163.090	136.833	224.297	163.421	219.485	209.139	162.968	71.838	311.474	163.128	101.298	264.108	164.409	118.429	341.108	164.227
2319	4.63600	185.803	253.369	163.107	136.601	224.200	163.430	219.254	209.147	162.977	71.493	311.284	163.145	100.993	263.974	164.391	118.050	341.019	164.237
2320	4.63800	185.540	253.334	163.112	136.377	224.108	163.420	219.023	209.166	162.999	71.139	311.094	163.162	100.703	263.844	164.354	117.658	340.888	164.270
2321	4.64000	185.262	253.303	163.098	136.109	223.992	163.433	218.814	209.182	162.989	70.802	310.941	163.140	100.424	263.722	164.330	117.273	340.768	164.268
2322	4.64200	184.995	253.275	163.115	135.862	223.918	163.468	218.599	209.179	162.984	70.433	310.789	163.118	100.150	263.599	164.326	116.907	340.641	164.334
2323	4.64400	184.723	253.258	163.115	135.645	223.844	163.453	218.369	209.203	162.987	70.118	310.637	163.097	99.872	263.483	164.335	116.526	340.529	164.314
2324	4.64600	184.438	253.221	163.119	135.413	223.752	163.443	218.143	209.220	162.977	69.778	310.472	163.093	99.582	263.331	164.353	116.121	340.404	164.299
2325	4.64800	184.183	253.201	163.119	135.158	223.656	163.452	217.936	209.239	162.999	69.404	310.271	163.146	99.280	263.183	164.371	115.762	340.301	164.262
2326	4.65000	183.914	253.171	163.104	134.932	223.594	163.450	217.721	209.236	162.994	69.075	310.082	163.132	98.990	263.042	164.402	115.359	340.183	164.260
2327	4.65200	183.626	253.136	163.109	134.724	223.507	163.422	217.492	209.249	162.983	68.746	309.905	163.164	98.688	262.899	164.402	114.999	340.081	164.224
2328	4.65400	183.340	253.106	163.094	134.469	223.415	163.412	217.276	209.275	162.986	68.399	309.735	163.177	98.410	262.772	164.397	114.601	339.991	164.202
2329	4.65600	183.064	253.085	163.093	134.222	223.318	163.420	217.059	209.295	163.009	68.038	309.598	163.152	98.163	262.644	164.393	114.240	339.876	164.233
2330	4.65800	182.819	253.048	163.098	134.012	223.233	163.392	216.834	209.289	162.972	67.710	309.442	163.130	97.851	262.508	164.374	113.868	339.775	164.228
2331	4.66000	182.532	253.029	163.097	133.784	223.138	163.350	216.613	209.302	162.961	67.354	309.250	163.084	97.563	262.388	164.351	113.461	339.632	164.246
2332	4.66200	182.247	252.992	163.101	133.504	223.036	163.409	216.408	209.330	162.996	67.013	309.071	163.084	97.306	262.262	164.346	113.120	339.531	164.242
2333	4.66400	181.975	252.958	163.055	133.266	222.939	163.418	216.189	209.347	162.986	66.659	308.881	163.102	96.987	262.125	164.327	112.708	339.373	164.296
2334	4.66600	181.708	252.930	163.072	133.066	222.863	163.403	215.956	209.352	162.963	66.323	308.716	163.148	96.696	261.973	164.345	112.359	339.261	164.277
