NO_OF_FRAMES	1598
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 11:34:23.998	926997.74098940
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g_orgio	v43_3g_X	v43_3g_Y	h43_5g_origo	h43_5g_X	h43_5g_Y
TRAJECTORY_TYPES	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	v43_3g_orgio X	v43_3g_orgio Y	v43_3g_orgio Z	v43_3g_X X	v43_3g_X Y	v43_3g_X Z	v43_3g_Y X	v43_3g_Y Y	v43_3g_Y Z	h43_5g_origo X	h43_5g_origo Y	h43_5g_origo Z	h43_5g_X X	h43_5g_X Y	h43_5g_X Z	h43_5g_Y X	h43_5g_Y Y	h43_5g_Y Z	
5108	10.21400	466.179	572.497	163.492	463.141	629.073	164.815	411.314	562.807	163.692	409.997	456.537	163.111	443.674	412.242	163.712	453.433	490.961	164.030
5109	10.21600	466.395	572.454	163.478	463.599	629.016	164.827	411.446	562.923	163.682	409.775	456.677	163.097	443.306	412.284	163.685	453.316	490.952	164.045
5110	10.21800	466.542	572.410	163.465	463.931	629.008	164.817	411.575	563.046	163.719	409.561	456.826	163.066	442.894	412.292	163.727	453.209	490.925	164.029
5111	10.22000	466.674	572.366	163.451	464.253	628.947	164.832	411.722	563.153	163.724	409.324	456.974	163.035	442.544	412.318	163.697	453.109	490.916	164.043
5112	10.22200	466.808	572.305	163.405	464.682	628.898	164.831	411.868	563.277	163.729	409.100	457.107	163.099	442.159	412.368	163.686	453.016	490.898	164.041
5113	10.22400	466.970	572.262	163.389	464.990	628.882	164.835	411.999	563.410	163.720	408.868	457.248	163.116	441.770	412.368	163.744	452.924	490.898	164.039
5114	10.22600	467.171	572.202	163.374	465.357	628.812	164.864	412.124	563.579	163.681	408.638	457.380	163.117	441.405	412.402	163.699	452.816	490.906	164.053
5115	10.22800	467.356	572.160	163.358	465.702	628.769	164.881	412.256	563.721	163.657	408.424	457.512	163.118	441.018	412.454	163.719	452.679	490.906	164.019
5116	10.23000	467.532	572.099	163.374	466.013	628.745	164.839	412.371	563.862	163.663	408.202	457.652	163.103	440.615	412.454	163.774	452.542	490.896	164.001
5117	10.23200	467.671	572.029	163.372	466.401	628.668	164.880	412.494	563.978	163.683	407.941	457.801	163.073	440.257	412.505	163.729	452.403	490.878	164.000
5118	10.23400	467.830	571.951	163.417	466.711	628.632	164.885	412.640	564.102	163.689	407.734	457.942	163.089	439.877	412.566	163.763	452.288	490.869	163.982
5119	10.23600	467.982	571.890	163.431	467.013	628.599	164.857	412.771	564.199	163.709	407.504	458.100	163.073	439.482	412.557	163.805	452.180	490.860	163.997
5120	10.23800	468.143	571.830	163.445	467.377	628.514	164.881	412.901	564.314	163.730	407.281	458.276	163.087	439.116	412.635	163.772	452.079	490.868	164.010
5121	10.24000	468.318	571.759	163.477	467.681	628.471	164.838	413.032	564.438	163.735	407.050	458.408	163.120	438.743	412.679	163.809	451.995	490.868	164.007
5122	10.24200	468.485	571.689	163.508	468.020	628.412	164.821	413.165	564.581	163.680	406.819	458.531	163.139	438.333	412.697	163.862	451.895	490.886	164.004
5123	10.24400	468.615	571.627	163.524	468.380	628.311	164.813	413.297	564.741	163.656	406.582	458.689	163.091	437.974	412.782	163.814	451.766	490.895	163.985
5124	10.24600	468.753	571.566	163.538	468.681	628.250	164.799	413.420	564.874	163.647	406.367	458.812	163.109	437.594	412.810	163.883	451.612	490.876	163.984
5125	10.24800	468.908	571.515	163.506	469.102	628.175	164.810	413.528	565.006	163.670	406.137	458.970	163.093	437.179	412.834	163.857	451.458	490.849	163.967
5126	10.25000	469.056	571.465	163.474	469.433	628.099	164.791	413.674	565.122	163.659	405.907	459.145	163.077	436.824	412.904	163.874	451.326	490.831	163.997
5127	10.25200	469.226	571.404	163.458	469.749	628.029	164.791	413.812	565.219	163.679	405.684	459.295	163.109	436.440	412.929	163.879	451.210	490.822	164.011
5128	10.25400	469.398	571.343	163.413	470.168	627.963	164.817	413.950	565.307	163.715	405.461	459.463	163.108	436.009	412.972	163.882	451.117	490.839	164.009
5129	10.25600	469.537	571.272	163.414	470.500	627.903	164.801	414.072	565.405	163.735	405.224	459.603	163.094	435.686	413.033	163.885	451.018	490.847	163.991
5130	10.25800	469.677	571.211	163.400	470.792	627.841	164.817	414.198	565.530	163.679	405.000	459.717	163.128	435.279	413.066	163.873	450.920	490.856	163.972
5131	10.26000	469.815	571.141	163.398	471.210	627.765	164.860	414.345	565.689	163.656	404.777	459.867	163.129	434.884	413.110	163.909	450.807	490.865	163.922
5132	10.26200	469.977	571.081	163.382	471.529	627.696	164.829	414.470	565.823	163.615	404.548	460.015	163.099	434.533	413.178	163.862	450.654	490.855	163.904
5133	10.26400	470.116	571.011	163.382	471.822	627.651	164.846	414.602	565.948	163.591	404.333	460.174	163.114	434.133	413.204	163.867	450.522	490.828	163.918
5134	10.26600	470.316	570.942	163.381	472.234	627.558	164.856	414.756	566.081	163.582	404.150	460.350	163.098	433.755	413.264	163.870	450.391	490.810	163.918
5135	10.26800	470.468	570.854	163.411	472.532	627.515	164.813	414.917	566.178	163.604	403.912	460.516	163.068	433.417	413.342	163.870	450.283	490.801	163.932
5136	10.27000	470.636	570.775	163.426	472.893	627.439	164.794	415.047	566.258	163.624	403.697	460.648	163.070	433.025	413.393	163.857	450.189	490.809	163.947
5137	10.27200	470.767	570.705	163.426	473.260	627.328	164.803	415.200	566.346	163.661	403.482	460.797	163.070	432.633	413.462	163.842	450.083	490.817	163.928
5138	10.27400	470.935	570.628	163.439	473.548	627.233	164.754	415.323	566.435	163.666	403.252	460.938	163.057	432.302	413.532	163.859	449.984	490.817	163.895
5139	10.27600	471.089	570.540	163.438	473.953	627.123	164.760	415.448	566.551	163.625	403.044	461.088	163.089	431.909	413.583	163.847	449.870	490.816	163.862
5140	10.27800	471.259	570.462	163.422	474.278	627.037	164.727	415.580	566.693	163.600	402.837	461.237	163.091	431.539	413.653	163.864	449.734	490.816	163.828
5141	10.28000	471.423	570.392	163.391	474.578	626.940	164.741	415.705	566.826	163.561	402.613	461.422	163.091	431.177	413.713	163.867	449.611	490.806	163.810
5142	10.28200	471.577	570.313	163.376	474.952	626.864	164.751	415.860	566.968	163.538	402.414	461.580	163.106	430.800	413.756	163.870	449.502	490.806	163.840
5143	10.28400	471.702	570.252	163.361	475.297	626.793	164.783	416.036	567.084	163.559	402.208	461.729	163.076	430.408	413.834	163.869	449.394	490.806	163.838
5144	10.28600	471.854	570.173	163.376	475.568	626.705	164.781	416.213	567.198	163.583	401.969	461.887	163.063	430.053	413.887	163.889	449.278	490.814	163.851
5145	10.28800	472.008	570.103	163.375	475.949	626.620	164.806	416.350	567.287	163.619	401.754	462.029	163.110	429.637	413.939	163.907	449.164	490.822	163.834
5146	10.29000	472.141	570.034	163.343	476.328	626.551	164.807	416.480	567.367	163.639	401.553	462.178	163.113	429.290	414.009	163.924	449.056	490.822	163.832
5147	10.29200	472.303	569.964	163.343	476.635	626.480	164.837	416.603	567.455	163.643	401.323	462.363	163.112	428.912	414.096	163.939	448.934	490.830	163.814
5148	10.29400	472.461	569.885	163.388	477.031	626.397	164.831	416.704	567.553	163.632	401.147	462.531	163.142	428.510	414.140	163.974	448.787	490.829	163.812
5149	10.29600	472.607	569.805	163.404	477.354	626.283	164.843	416.813	567.669	163.593	400.916	462.697	163.143	428.179	414.227	163.990	448.655	490.829	163.841
5150	10.29800	472.743	569.735	163.435	477.707	626.180	164.837	416.938	567.802	163.554	400.679	462.872	163.096	427.777	414.323	164.020	448.547	490.820	163.855
5151	10.30000	472.882	569.657	163.418	478.069	626.070	164.814	417.077	567.953	163.545	400.495	463.013	163.113	427.406	414.377	164.069	448.439	490.838	163.852
5152	10.30200	473.028	569.578	163.432	478.355	625.964	164.812	417.278	568.104	163.537	400.257	463.180	163.114	427.031	414.454	164.038	448.332	490.838	163.849
5153	10.30400	473.181	569.482	163.446	478.663	625.852	164.789	417.453	568.202	163.588	400.034	463.347	163.114	426.653	414.532	164.039	448.218	490.855	163.815
5154	10.30600	473.342	569.394	163.446	478.963	625.766	164.785	417.613	568.290	163.624	399.856	463.498	163.179	426.292	414.602	164.054	448.096	490.863	163.797
5155	10.30800	473.489	569.315	163.430	479.287	625.668	164.800	417.743	568.351	163.676	399.611	463.673	163.164	425.916	414.679	164.023	447.979	490.853	163.812
5156	10.31000	473.630	569.227	163.399	479.601	625.573	164.811	417.859	568.413	163.665	399.419	463.858	163.133	425.540	414.775	164.020	447.840	490.861	163.826
5157	10.31200	473.784	569.141	163.398	479.954	625.489	164.805	417.983	568.510	163.659	399.244	463.990	163.134	425.177	414.853	164.022	447.717	490.843	163.825
5158	10.31400	473.930	569.053	163.396	480.338	625.383	164.835	418.083	568.608	163.650	398.990	464.165	163.120	424.793	414.923	164.037	447.592	490.842	163.855
5159	10.31600	474.085	568.957	163.379	480.734	625.263	164.857	418.232	568.733	163.594	398.822	464.349	163.089	424.461	415.027	164.021	447.491	490.851	163.868
5160	10.31800	474.222	568.878	163.395	481.081	625.153	164.835	418.441	568.850	163.553	398.628	464.483	163.186	424.098	415.115	164.068	447.400	490.868	163.835
5161	10.32000	474.383	568.798	163.411	481.422	625.020	164.816	418.588	568.966	163.511	398.404	464.685	163.187	423.705	415.175	164.071	447.287	490.885	163.801
5162	10.32200	474.543	568.719	163.427	481.738	624.891	164.793	418.758	569.072	163.519	398.238	464.851	163.124	423.373	415.279	164.055	447.171	490.885	163.799
5163	10.32400	474.697	568.631	163.427	482.026	624.805	164.759	418.880	569.169	163.542	398.029	464.993	163.174	423.004	415.349	164.071	447.049	490.893	163.781
5164	10.32600	474.812	568.551	163.443	482.339	624.670	164.802	419.003	569.292	163.580	397.808	465.176	163.112	422.611	415.417	164.058	446.949	490.883	163.765
5165	10.32800	474.967	568.473	163.426	482.618	624.568	164.765	419.155	569.389	163.634	397.647	465.361	163.112	422.258	415.496	164.057	446.825	490.874	163.779
5166	10.33000	475.114	568.359	163.409	482.958	624.474	164.745	419.354	569.460	163.669	397.431	465.503	163.161	421.883	415.581	164.009	446.719	490.882	163.762
5167	10.33200	475.283	568.255	163.406	483.340	624.359	164.788	419.553	569.532	163.673	397.200	465.696	163.147	421.506	415.659	164.010	446.603	490.899	163.759
5168	10.33400	475.438	568.158	163.391	483.683	624.240	164.808	419.714	569.576	163.692	397.032	465.854	163.163	421.151	415.738	164.041	446.488	490.916	163.757
5169	10.33600	475.578	568.089	163.359	484.059	624.103	164.800	419.824	569.666	163.637	396.824	466.004	163.196	420.768	415.859	163.989	446.373	490.925	163.738
5170	10.33800	475.717	567.983	163.358	484.414	623.963	164.794	419.888	569.772	163.582	396.602	466.197	163.119	420.467	415.964	164.004	446.244	490.924	163.705
5171	10.34000	475.853	567.879	163.386	484.738	623.834	164.770	419.961	569.888	163.512	396.427	466.364	163.118	420.060	416.061	164.031	446.128	490.915	163.719
5172	10.34200	475.983	567.782	163.400	485.003	623.729	164.735	420.078	570.003	163.473	396.204	466.522	163.135	419.712	416.165	164.047	445.998	490.906	163.701
5173	10.34400	476.114	567.696	163.397	485.308	623.596	164.777	420.301	570.112	163.445	395.989	466.725	163.135	419.344	416.270	164.027	445.882	490.914	163.714
5174	10.34600	476.237	567.607	163.398	485.595	623.494	164.739	420.577	570.211	163.463	395.828	466.883	163.152	418.975	416.340	164.043	445.776	490.941	163.695
5175	10.34800	476.382	567.510	163.412	485.903	623.373	164.732	420.745	570.273	163.516	395.620	467.042	163.170	418.591	416.443	164.025	445.653	490.966	163.676
5176	10.35000	476.544	567.423	163.411	486.285	623.241	164.774	420.843	570.351	163.569	395.391	467.235	163.122	418.221	416.531	164.040	445.546	490.992	163.658
5177	10.35200	476.654	567.334	163.381	486.613	623.103	164.794	420.950	570.456	163.607	395.207	467.384	163.124	417.852	416.618	164.054	445.409	491.000	163.640
5178	10.35400	476.793	567.238	163.364	486.969	622.967	164.754	421.042	570.535	163.629	395.008	467.587	163.124	417.474	416.714	164.054	445.285	490.991	163.654
5179	10.35600	476.924	567.116	163.361	487.314	622.825	164.780	421.127	570.615	163.618	394.808	467.780	163.108	417.121	416.819	164.066	445.176	490.982	163.668
5180	10.35800	477.070	567.028	163.360	487.600	622.678	164.755	421.333	570.677	163.668	394.647	467.948	163.141	416.795	416.941	164.081	445.060	490.973	163.682
5181	10.36000	477.223	566.914	163.374	487.880	622.574	164.721	421.640	570.750	163.673	394.431	468.097	163.145	416.426	417.029	164.095	444.922	490.972	163.680
5182	10.36200	477.376	566.818	163.389	488.224	622.422	164.762	421.759	570.848	163.603	394.225	468.273	163.129	416.065	417.141	164.060	444.822	490.998	163.662
5183	10.36400	477.499	566.712	163.388	488.509	622.301	164.754	421.839	570.946	163.532	394.048	468.449	163.147	415.711	417.245	164.044	444.707	491.033	163.658
5184	10.36600	477.667	566.615	163.402	488.855	622.174	164.729	421.926	571.036	163.477	393.856	468.651	163.116	415.327	417.342	164.071	444.593	491.050	163.625
5185	10.36800	477.782	566.518	163.417	489.221	622.031	164.787	422.013	571.142	163.421	393.664	468.827	163.133	414.975	417.454	164.036	444.478	491.067	163.623
5186	10.37000	477.899	566.431	163.385	489.522	621.868	164.759	422.130	571.231	163.397	393.489	469.012	163.133	414.612	417.551	164.067	444.354	491.057	163.637
5187	10.37200	478.030	566.343	163.384	489.850	621.732	164.689	422.493	571.286	163.521	393.266	469.179	163.135	414.227	417.673	164.078	444.231	491.057	163.634
5188	10.37400	478.155	566.220	163.351	490.177	621.579	164.761	422.724	571.366	163.513	393.073	469.320	163.155	413.903	417.805	164.105	444.124	491.075	163.631
5189	10.37600	478.293	566.115	163.350	490.440	621.432	164.736	422.816	571.445	163.535	392.905	469.505	163.155	413.525	417.910	164.118	444.001	491.092	163.628
5190	10.37800	478.432	566.010	163.348	490.741	621.303	164.712	422.908	571.532	163.572	392.706	469.725	163.123	413.172	418.006	164.116	443.870	491.091	163.626
5191	10.38000	478.556	565.896	163.331	491.085	621.153	164.751	422.984	571.612	163.592	392.513	469.892	163.157	412.817	418.119	164.115	443.732	491.117	163.607
5192	10.38200	478.708	565.791	163.360	491.370	621.015	164.743	423.062	571.691	163.582	392.339	470.094	163.124	412.420	418.223	164.093	443.609	491.134	163.605
5193	10.38400	478.814	565.668	163.388	491.708	620.871	164.715	423.192	571.754	163.601	392.116	470.279	163.125	412.075	418.336	164.059	443.509	491.152	163.602
5194	10.38600	478.937	565.564	163.385	492.018	620.705	164.691	423.521	571.809	163.634	391.939	470.429	163.159	411.697	418.459	164.101	443.387	491.151	163.599
5195	10.38800	479.051	565.467	163.399	492.325	620.546	164.714	423.692	571.925	163.596	391.747	470.605	163.175	411.336	418.582	164.112	443.255	491.160	163.612
5196	10.39000	479.175	565.371	163.382	492.626	620.400	164.689	423.794	572.005	163.554	391.556	470.807	163.144	410.988	418.714	164.139	443.117	491.177	163.608
5197	10.39200	479.283	565.265	163.382	492.917	620.242	164.711	423.895	572.086	163.514	391.348	471.010	163.175	410.613	418.836	164.117	442.993	491.186	163.622
5198	10.39400	479.415	565.168	163.365	493.245	620.092	164.750	423.981	572.157	163.487	391.165	471.203	163.128	410.242	418.942	164.162	442.872	491.221	163.586
5199	10.39600	479.540	565.064	163.332	493.538	619.964	164.725	424.097	572.220	163.476	390.974	471.388	163.098	409.889	419.046	164.145	442.749	491.255	163.583
5200	10.39800	479.648	564.940	163.331	493.841	619.809	164.684	424.320	572.284	163.462	390.781	471.547	163.148	409.499	419.185	164.121	442.626	491.273	163.580
5201	10.40000	479.777	564.826	163.344	494.150	619.650	164.678	424.575	572.364	163.454	390.590	471.732	163.148	409.169	419.297	164.087	442.510	491.281	163.594
5202	10.40200	479.906	564.703	163.373	494.433	619.475	164.697	424.720	572.461	163.478	390.382	471.917	163.181	408.798	419.421	164.131	442.386	491.290	163.607
5203	10.40400	480.006	564.580	163.370	494.734	619.293	164.670	424.812	572.522	163.500	390.190	472.119	163.182	408.436	419.561	164.140	442.256	491.289	163.604
5204	10.40600	480.127	564.475	163.399	495.060	619.125	164.738	424.904	572.584	163.520	390.015	472.312	163.135	408.105	419.692	164.136	442.124	491.297	163.618
5205	10.40800	480.265	564.361	163.413	495.353	618.985	164.731	425.019	572.645	163.541	389.816	472.488	163.123	407.698	419.814	164.146	441.985	491.314	163.615
5206	10.41000	480.388	564.255	163.413	495.670	618.841	164.705	425.157	572.699	163.544	389.624	472.656	163.155	407.343	419.929	164.175	441.869	491.340	163.628
5207	10.41200	480.500	564.150	163.349	495.936	618.675	164.650	425.336	572.781	163.501	389.432	472.840	163.156	406.976	420.032	164.126	441.747	491.366	163.609
5208	10.41400	480.607	564.044	163.348	496.236	618.506	164.658	425.536	572.844	163.491	389.231	473.026	163.221	406.609	420.181	164.116	441.626	491.383	163.575
5209	10.41600	480.717	563.922	163.315	496.552	618.335	164.645	425.727	572.932	163.529	389.039	473.219	163.207	406.286	420.302	164.097	441.509	491.401	163.603
5210	10.41800	480.832	563.791	163.327	496.833	618.134	164.678	425.843	573.003	163.533	388.873	473.421	163.144	405.900	420.443	164.138	441.394	491.418	163.599
5211	10.42000	480.955	563.668	163.324	497.146	617.966	164.715	425.950	573.039	163.536	388.681	473.597	163.130	405.600	420.601	164.148	441.271	491.418	163.597
5212	10.42200	481.061	563.554	163.337	497.448	617.820	164.691	426.087	573.093	163.569	388.482	473.773	163.146	405.240	420.722	164.097	441.132	491.427	163.610
5213	10.42400	481.198	563.431	163.367	497.735	617.647	164.648	426.227	573.164	163.543	388.305	473.958	163.180	404.834	420.862	164.103	441.001	491.443	163.608
5214	10.42600	481.319	563.308	163.395	498.000	617.489	164.610	426.429	573.237	163.486	388.112	474.144	163.246	404.480	420.966	164.087	440.887	491.470	163.589
5215	10.42800	481.419	563.185	163.393	498.291	617.295	164.630	426.599	573.310	163.458	387.944	474.346	163.184	404.118	421.081	164.114	440.740	491.478	163.600
5216	10.43000	481.522	563.088	163.345	498.620	617.106	164.646	426.752	573.380	163.496	387.761	474.539	163.168	403.734	421.248	164.135	440.625	491.496	163.597
5217	10.43200	481.647	562.983	163.314	498.917	616.923	164.681	426.881	573.432	163.533	387.578	474.741	163.137	403.449	421.396	164.131	440.495	491.513	163.594
5218	10.43400	481.748	562.853	163.294	499.187	616.764	164.673	427.012	573.486	163.537	387.394	474.926	163.138	403.072	421.555	164.168	440.379	491.530	163.591
5219	10.43600	481.864	562.730	163.292	499.513	616.610	164.632	427.129	573.540	163.509	387.217	475.121	163.188	402.734	421.685	164.134	440.264	491.548	163.588
5220	10.43800	481.986	562.599	163.304	499.755	616.428	164.574	427.285	573.629	163.454	387.032	475.306	163.221	402.391	421.824	164.079	440.134	491.565	163.585
5221	10.44000	482.086	562.493	163.303	500.056	616.243	164.580	427.447	573.692	163.444	386.856	475.499	163.206	402.001	421.973	164.100	440.004	491.591	163.566
5222	10.44200	482.207	562.352	163.331	500.374	616.051	164.629	427.594	573.746	163.416	386.681	475.701	163.175	401.654	422.086	164.069	439.880	491.617	163.578
5223	10.44400	482.319	562.220	163.376	500.674	615.852	164.631	427.754	573.800	163.452	386.506	475.904	163.144	401.292	422.245	164.138	439.758	491.625	163.559
5224	10.44600	482.434	562.105	163.390	500.926	615.676	164.651	427.908	573.862	163.472	386.345	476.115	163.162	400.943	422.413	164.194	439.620	491.643	163.555
