NO_OF_FRAMES	922
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 14:47:50.924	938604.63487330
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängd i plastisk stöt 82.1g vs 82.4g #6
MARKER_NAMES	v82_1g	h82_4g
COLLISION_TIME	0
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	v82_1g X	v82_1g Y	v82_1g Z	h82_4g X	h82_4g Y	h82_4g Z	
3952	7.90200	354.962	403.184	179.547	365.439	466.247	180.129
3953	7.90400	354.378	403.238	179.574	364.958	466.290	180.133
3954	7.90600	353.969	403.234	179.556	364.524	466.323	180.124
3955	7.90800	353.401	403.288	179.582	364.052	466.356	180.115
3956	7.91000	352.992	403.291	179.547	363.594	466.390	180.135
3957	7.91200	352.432	403.337	179.591	363.145	466.432	180.111
3958	7.91400	352.023	403.341	179.585	362.709	466.465	180.130
3959	7.91600	351.471	403.387	179.599	362.253	466.507	180.106
3960	7.91800	351.062	403.399	179.578	361.779	466.514	180.112
3961	7.92000	350.525	403.436	179.607	361.346	466.548	180.134
3962	7.92200	350.100	403.450	179.618	360.857	466.581	180.123
3963	7.92400	349.703	403.511	179.623	360.438	466.624	180.129
3964	7.92600	349.139	403.508	179.640	359.949	466.648	180.134
3965	7.92800	348.881	403.543	179.660	359.515	466.691	180.141
3966	7.93000	348.186	403.566	179.633	359.057	466.715	180.144
3967	7.93200	347.935	403.601	179.682	358.637	466.732	180.167
3968	7.93400	347.232	403.644	179.686	358.157	466.782	180.155
3969	7.93600	346.974	403.678	179.703	357.714	466.807	180.161
3970	7.93800	346.256	403.719	179.674	357.234	466.831	180.166
3971	7.94000	346.013	403.770	179.692	356.807	466.856	180.173
3972	7.94200	345.302	403.804	179.679	356.304	466.871	180.163
3973	7.94400	345.053	403.864	179.709	355.900	466.896	180.170
3974	7.94600	344.357	403.904	179.648	355.412	466.921	180.145
3975	7.94800	344.091	403.965	179.680	354.992	466.954	180.166
3976	7.95000	343.506	403.987	179.648	354.504	466.970	180.156
3977	7.95200	343.131	404.030	179.655	354.070	467.003	180.147
3978	7.95400	342.569	404.051	179.620	353.612	467.019	180.168
3979	7.95600	342.146	404.104	179.613	353.147	467.043	180.144
3980	7.95800	341.734	404.124	179.576	352.697	467.068	180.180
3981	7.96000	341.200	404.179	179.603	352.232	467.101	180.139
3982	7.96200	340.774	404.181	179.567	351.813	467.135	180.161
3983	7.96400	340.246	404.237	179.594	351.310	467.168	180.150
3984	7.96600	339.812	404.247	179.542	350.914	467.202	180.172
3985	7.96800	339.262	404.303	179.569	350.403	467.235	180.192
3986	7.97000	338.858	404.322	179.532	349.991	467.269	180.183
3987	7.97200	338.293	404.378	179.559	349.473	467.293	180.188
3988	7.97400	337.888	404.380	179.524	349.070	467.336	180.194
3989	7.97600	337.354	404.444	179.534	348.559	467.369	180.183
3990	7.97800	336.925	404.464	179.529	348.140	467.411	180.189
3991	7.98000	336.495	404.493	179.570	347.667	467.444	180.178
3992	7.98200	335.963	404.514	179.538	347.234	467.478	180.201
3993	7.98400	335.665	404.568	179.618	346.767	467.520	180.204
3994	7.98600	335.001	404.600	179.574	346.319	467.545	180.211
3995	7.98800	334.758	404.643	179.607	345.838	467.595	180.168
3996	7.99000	334.039	404.667	179.581	345.396	467.611	180.160
3997	7.99200	333.796	404.711	179.644	344.923	467.644	180.150
3998	7.99400	333.071	404.727	179.634	344.482	467.678	180.141
3999	7.99600	332.843	404.779	179.682	344.008	467.701	180.115
4000	7.99800	332.110	404.786	179.657	343.560	467.736	180.138
4001	8.00000	331.874	404.838	179.704	343.093	467.768	180.096
4002	8.00200	331.180	404.852	179.662	342.659	467.793	180.134
4003	8.00400	330.898	404.897	179.726	342.178	467.817	180.077
4004	8.00600	330.326	404.918	179.665	341.767	467.860	180.114
