NO_OF_FRAMES	942
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 16:46:27.053	945720.73389790
DATA_INCLUDED	3D
MARKER_NAMES	v43_3g	h82_4g
TRAJECTORY_TYPES	Measured	Measured
Frame	Time	v43_3g X	v43_3g Y	v43_3g Z	h82_4g X	h82_4g Y	h82_4g Z	
13892	27.78200	376.337	377.024	163.215	393.318	491.578	180.108
13893	27.78400	375.951	376.820	163.225	393.035	491.665	180.130
13894	27.78600	375.573	376.615	163.204	392.723	491.752	180.090
13895	27.78800	375.229	376.409	163.180	392.358	491.829	180.097
13896	27.79000	374.907	376.231	163.169	392.045	491.898	180.121
13897	27.79200	374.567	376.053	163.160	391.709	491.976	180.127
13898	27.79400	374.188	375.868	163.199	391.382	492.054	180.103
13899	27.79600	373.802	375.656	163.227	391.046	492.105	180.127
13900	27.79800	373.409	375.431	163.177	390.687	492.148	180.133
13901	27.80000	373.071	375.245	163.182	390.405	492.208	180.141
13902	27.80200	372.740	375.076	163.187	390.017	492.286	180.117
13903	27.80400	372.402	374.888	163.163	389.673	492.320	180.140
13904	27.80600	372.032	374.693	163.156	389.368	492.389	180.162
13905	27.80800	371.646	374.462	163.155	389.003	492.475	180.122
13906	27.81000	371.268	374.250	163.182	388.674	492.509	180.114
13907	27.81200	370.914	374.071	163.172	388.310	492.586	180.124
13908	27.81400	370.583	373.902	163.178	388.027	492.673	180.144
13909	27.81600	370.253	373.723	163.136	387.692	492.751	180.088
13910	27.81800	369.883	373.535	163.113	387.358	492.837	180.114
13911	27.82000	369.506	373.304	163.110	387.030	492.924	180.104
13912	27.82200	369.135	373.093	163.170	386.709	493.010	180.093
13913	27.82400	368.802	372.915	163.162	386.367	493.079	180.118
13914	27.82600	368.441	372.737	163.152	386.032	493.131	180.111
13915	27.82800	368.118	372.559	163.143	385.711	493.209	180.117
13916	27.83000	367.749	372.352	163.090	385.384	493.295	180.109
13917	27.83200	367.388	372.157	163.113	385.003	493.329	180.101
13918	27.83400	367.023	371.956	163.189	384.689	493.389	180.139
13919	27.83600	366.668	371.770	163.198	384.355	493.458	180.133
13920	27.83800	366.313	371.584	163.206	384.012	493.518	180.107
13921	27.84000	365.983	371.395	163.150	383.660	493.543	180.177
13922	27.84200	365.616	371.189	163.127	383.326	493.639	180.155
13923	27.84400	365.268	370.994	163.153	383.027	493.708	180.175
13924	27.84600	364.912	370.802	163.212	382.684	493.768	180.183
13925	27.84800	364.533	370.616	163.221	382.343	493.846	180.192
13926	27.85000	364.193	370.438	163.213	382.029	493.950	180.181
13927	27.85200	363.842	370.221	163.144	381.748	494.028	180.158
13928	27.85400	363.505	370.034	163.151	381.375	494.096	180.151
13929	27.85600	363.172	369.847	163.129	381.017	494.174	180.125
13930	27.85800	362.809	369.654	163.186	380.758	494.261	180.118
13931	27.86000	362.438	369.460	163.213	380.355	494.303	180.095
13932	27.86200	362.060	369.255	163.193	380.011	494.354	180.117
13933	27.86400	361.708	369.057	163.154	379.737	494.432	180.125
13934	27.86600	361.400	368.861	163.148	379.372	494.501	180.087
13935	27.86800	361.061	368.692	163.154	379.013	494.535	180.110
13936	27.87000	360.691	368.506	163.162	378.708	494.587	180.133
13937	27.87200	360.343	368.295	163.193	378.350	494.673	180.125
13938	27.87400	359.927	368.080	163.158	378.022	494.733	180.131
13939	27.87600	359.604	367.892	163.135	377.709	494.776	180.171
13940	27.87800	359.297	367.705	163.143	377.337	494.863	180.164
13941	27.88000	358.958	367.535	163.118	377.053	494.932	180.184
13942	27.88200	358.611	367.351	163.159	376.741	494.992	180.193
13943	27.88400	358.219	367.127	163.140	376.361	495.079	180.217
13944	27.88600	357.840	366.916	163.170	376.063	495.156	180.192
13945	27.88800	357.532	366.728	163.148	375.751	495.234	180.137
13946	27.89000	357.194	366.551	163.170	375.385	495.303	180.128
13947	27.89200	356.855	366.381	163.145	375.058	495.372	180.120
13948	27.89400	356.502	366.193	163.122	374.761	495.449	180.096
13949	27.89600	356.133	365.970	163.104	374.380	495.518	180.087
13950	27.89800	355.760	365.743	163.169	374.045	495.561	180.096
13951	27.90000	355.430	365.574	163.176	373.762	495.639	180.103
13952	27.90200	355.083	365.388	163.185	373.390	495.716	180.080
13953	27.90400	354.775	365.217	163.160	373.054	495.759	180.118
13954	27.90600	354.392	365.002	163.124	372.764	495.820	180.188
13955	27.90800	354.054	364.814	163.101	372.391	495.906	180.180
13956	27.91000	353.673	364.587	163.168	372.116	495.975	180.203
13957	27.91200	353.342	364.401	163.177	371.788	496.027	180.258
13958	27.91400	353.010	364.233	163.185	371.408	496.096	180.252
13959	27.91600	352.650	364.042	163.129	371.149	496.165	180.243
13960	27.91800	352.280	363.845	163.092	370.783	496.234	180.234
13961	27.92000	351.989	363.639	163.073	370.425	496.294	180.243
13962	27.92200	351.609	363.431	163.167	370.135	496.380	180.203
13963	27.92400	351.255	363.245	163.176	369.777	496.449	180.132
13964	27.92600	350.899	363.042	163.190	369.435	496.518	180.124
13965	27.92800	350.532	362.860	163.117	369.116	496.587	180.117
13966	27.93000	350.200	362.662	163.082	368.780	496.656	180.108
13967	27.93200	349.901	362.468	163.107	368.414	496.716	180.116
13968	27.93400	349.514	362.268	163.184	368.102	496.776	180.124
13969	27.93600	349.182	362.084	163.227	367.797	496.863	180.147
13970	27.93800	348.774	361.869	163.193	367.417	496.932	180.139
13971	27.94000	348.452	361.688	163.153	367.111	496.975	180.178
