NO_OF_FRAMES	1139
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 19:34:17.490	955791.10098720
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i inelastisk stöt 27.7 g vs 34.3 g
MARKER_NAMES	h34_3g	hx	hy	v27_7g	vy	vx
COLLISION_TIME	0.76
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	h34_3g X	h34_3g Y	h34_3g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v27_7g X	v27_7g Y	v27_7g Z	vy X	vy Y	vy Z	vx X	vx Y	vx Z	
6366	12.73000	343.080	541.983	169.890	332.951	553.489	169.931	330.149	531.907	170.081	190.944	398.040	164.936	205.457	413.322	165.220	204.165	382.777	165.065
6367	12.73200	343.019	542.089	169.890	332.606	553.328	169.919	330.317	531.722	170.100	190.674	397.976	164.924	205.460	412.967	165.168	203.582	382.440	165.104
6368	12.73400	342.942	542.195	169.859	332.306	553.204	169.881	330.500	531.565	170.073	190.413	397.897	164.946	205.475	412.631	165.176	203.032	382.135	165.076
6369	12.73600	342.843	542.283	169.860	331.977	553.054	169.922	330.698	531.380	170.090	190.131	397.839	164.884	205.474	412.250	165.173	202.476	381.839	165.061
6370	12.73800	342.759	542.370	169.828	331.708	552.912	169.882	330.889	531.196	170.048	189.886	397.776	164.903	205.502	411.895	165.152	201.921	381.554	165.062
6371	12.74000	342.714	542.476	169.860	331.416	552.779	169.890	331.034	531.047	170.034	189.623	397.695	164.893	205.492	411.559	165.130	201.359	381.260	165.079
6372	12.74200	342.653	542.546	169.859	331.109	552.619	169.913	331.217	530.881	170.022	189.343	397.639	164.864	205.460	411.160	165.128	200.780	380.954	165.049
6373	12.74400	342.592	542.616	169.858	330.864	552.468	169.921	331.431	530.741	170.057	189.089	397.567	164.868	205.474	410.780	165.127	200.177	380.670	165.050
6374	12.74600	342.523	542.704	169.889	330.580	552.282	169.927	331.614	530.592	170.046	188.820	397.494	164.872	205.415	410.443	165.073	199.631	380.410	165.062
6375	12.74800	342.447	542.800	169.906	330.296	552.114	169.905	331.828	530.434	170.048	188.559	397.414	164.894	205.409	410.027	165.106	199.053	380.141	165.059
6376	12.75000	342.402	542.906	169.907	330.019	551.928	169.881	332.034	530.293	170.051	188.299	397.334	164.915	205.377	409.628	165.105	198.465	379.871	165.025
6377	12.75200	342.349	543.002	169.953	329.758	551.751	169.872	332.225	530.171	170.023	188.037	397.262	164.920	205.334	409.266	165.071	197.879	379.613	165.038
6378	12.75400	342.303	543.099	169.970	329.504	551.583	169.849	332.431	530.040	170.043	187.776	397.183	164.942	205.290	408.849	165.104	197.296	379.356	165.081
6379	12.75600	342.265	543.204	169.970	329.258	551.406	169.873	332.683	529.917	170.047	187.491	397.111	164.946	205.222	408.452	165.135	196.704	379.107	165.108
6380	12.75800	342.197	543.301	169.955	329.012	551.203	169.881	332.920	529.821	170.036	187.237	397.038	164.950	205.157	408.071	165.102	196.101	378.880	165.082
6381	12.76000	342.113	543.407	169.924	328.813	551.008	169.906	333.150	529.734	170.040	186.984	396.959	164.972	205.109	407.645	165.090	195.505	378.645	165.043
6382	12.76200	342.052	543.504	169.909	328.582	550.779	169.867	333.394	529.639	169.998	186.728	396.885	164.945	205.051	407.243	165.170	194.926	378.418	165.018
6383	12.76400	341.999	543.591	169.909	328.367	550.593	169.876	333.677	529.543	170.018	186.456	396.811	164.918	204.975	406.832	165.093	194.288	378.180	165.058
6384	12.76600	341.946	543.670	169.924	328.159	550.399	169.836	333.922	529.455	170.022	186.194	396.751	164.938	204.916	406.409	165.144	193.686	377.975	165.063
6385	12.76800	341.892	543.758	169.924	327.944	550.196	169.878	334.152	529.386	170.058	185.940	396.686	164.925	204.830	405.994	165.147	193.115	377.788	165.066
6386	12.77000	341.839	543.845	169.955	327.744	549.983	169.933	334.404	529.308	170.078	185.693	396.614	164.930	204.731	405.583	165.071	192.481	377.596	165.035
6387	12.77200	341.794	543.960	169.972	327.552	549.753	169.956	334.680	529.238	170.081	185.408	396.543	164.935	204.610	405.161	165.122	191.879	377.408	165.036
6388	12.77400	341.733	544.056	170.019	327.343	549.523	169.885	334.948	529.177	170.101	185.161	396.472	164.940	204.521	404.717	165.081	191.278	377.202	165.041
6389	12.77600	341.672	544.162	170.020	327.174	549.330	169.848	335.192	529.126	170.107	184.891	396.400	164.944	204.426	404.311	165.069	190.640	377.004	165.058
6390	12.77800	341.589	544.250	170.052	326.989	549.127	169.858	335.468	529.082	170.127	184.630	396.311	164.951	204.290	403.882	165.138	190.028	376.849	165.023
6391	12.78000	341.535	544.338	170.053	326.821	548.879	169.945	335.782	529.066	170.130	184.353	396.249	164.971	204.140	403.426	165.081	189.410	376.685	165.004
6392	12.78200	341.459	544.434	170.037	326.652	548.640	169.984	336.027	529.040	170.120	184.083	396.184	164.957	204.018	403.010	165.115	188.788	376.543	165.046
6393	12.78400	341.406	544.512	170.083	326.467	548.411	169.947	336.264	529.025	170.126	183.850	396.121	164.946	203.877	402.551	165.109	188.165	376.377	165.077
6394	12.78600	341.337	544.600	170.082	326.334	548.182	169.878	336.563	529.016	170.146	183.579	396.058	164.934	203.745	402.107	165.100	187.533	376.210	165.108
6395	12.78800	341.292	544.679	170.097	326.196	547.952	169.903	336.854	529.026	170.135	183.332	395.974	164.924	203.597	401.685	165.121	186.897	376.078	165.113
6396	12.79000	341.223	544.766	170.128	326.050	547.732	169.944	337.107	529.028	170.109	183.040	395.913	164.943	203.384	401.219	165.050	186.294	375.955	165.123
6397	12.79200	341.147	544.854	170.159	325.942	547.511	169.954	337.390	529.047	170.083	182.785	395.861	164.946	203.288	400.782	165.137	185.723	375.848	165.129
6398	12.79400	341.056	544.968	170.175	325.834	547.263	169.979	337.673	529.083	170.057	182.515	395.789	164.951	203.085	400.347	165.111	185.087	375.715	165.133
6399	12.79600	340.988	545.056	170.175	325.741	546.998	170.003	337.903	529.102	170.030	182.254	395.685	164.941	202.895	399.874	165.059	184.397	375.622	165.103
6400	12.79800	340.904	545.179	170.146	325.640	546.769	169.967	338.240	529.130	170.019	182.009	395.623	164.960	202.719	399.462	165.187	183.853	375.517	165.142
6401	12.80000	340.827	545.277	170.101	325.509	546.568	169.918	338.585	529.175	170.040	181.692	395.582	164.978	202.481	399.003	165.007	183.151	375.393	165.098
6402	12.80200	340.759	545.356	170.054	325.385	546.330	169.928	338.776	529.220	170.030	181.466	395.498	164.937	202.347	398.539	165.175	182.430	375.300	165.036
6403	12.80400	340.682	545.444	170.053	325.317	546.037	170.092	339.114	529.238	170.033	181.232	395.420	164.878	202.131	398.043	165.112	181.952	375.226	165.038
6404	12.80600	340.629	545.505	170.068	325.270	545.764	170.134	339.466	529.274	170.068	180.981	395.397	164.863	201.893	397.659	165.110	181.208	375.158	164.987
6405	12.80800	340.568	545.557	170.099	325.183	545.536	169.942	339.735	529.346	170.106	180.691	395.301	164.867	201.625	397.139	165.251	180.580	375.080	164.953
6406	12.81000	340.492	545.644	170.128	325.119	545.316	169.828	340.003	529.400	170.139	180.442	395.263	164.888	201.383	396.719	165.038	180.066	375.038	164.999
6407	12.81200	340.446	545.723	170.143	325.051	545.077	169.965	340.341	529.471	170.174	180.227	395.214	164.872	201.275	396.328	165.168	179.316	374.984	164.995
6408	12.81400	340.393	545.819	170.159	325.013	544.803	170.133	340.648	529.542	170.210	179.915	395.138	164.864	200.953	395.744	165.157	178.813	374.917	165.020
6409	12.81600	340.333	545.942	170.160	324.966	544.575	170.067	340.916	529.667	170.216	179.694	395.054	164.946	200.700	395.367	165.076	178.127	374.880	165.065
6410	12.81800	340.287	546.048	170.130	324.963	544.347	169.940	341.223	529.773	170.219	179.468	394.962	165.035	200.411	394.876	165.129	177.529	374.838	165.088
6411	12.82000	340.234	546.162	170.115	324.978	544.127	169.985	341.507	529.906	170.175	179.180	394.872	165.010	200.225	394.422	165.200	176.913	374.808	165.097
6412	12.82200	340.196	546.259	170.131	324.962	543.871	170.061	341.806	530.040	170.103	178.916	394.789	165.020	199.901	393.984	165.061	176.210	374.796	165.121
6413	12.82400	340.135	546.347	170.132	324.923	543.616	170.040	342.089	530.156	170.092	178.734	394.711	165.023	199.641	393.522	165.138	175.675	374.775	165.124
6414	12.82600	340.067	546.426	170.148	324.867	543.359	169.987	342.366	530.262	170.095	178.509	394.652	164.994	199.335	393.093	165.116	175.000	374.759	165.117
6415	12.82800	340.021	546.523	170.134	324.874	543.130	170.016	342.657	530.368	170.128	178.192	394.583	164.999	199.057	392.601	165.097	174.390	374.754	165.105
6416	12.83000	339.953	546.593	170.135	324.881	542.893	170.030	342.941	530.511	170.198	177.904	394.534	165.003	198.773	392.158	165.121	173.791	374.757	165.107
6417	12.83200	339.884	546.699	170.135	324.887	542.638	169.979	343.195	530.679	170.155	177.647	394.484	164.956	198.435	391.717	165.084	173.110	374.750	165.113
6418	12.83400	339.808	546.804	170.105	324.916	542.408	169.945	343.456	530.865	170.144	177.392	394.419	164.944	198.097	391.275	165.108	172.548	374.778	165.096
6419	12.83600	339.747	546.892	170.105	324.970	542.152	170.052	343.824	531.078	170.180	177.147	394.339	164.965	197.847	390.802	165.151	171.925	374.793	165.113
6420	12.83800	339.694	546.988	170.120	325.016	541.932	170.129	344.093	531.273	170.186	176.932	394.247	164.972	197.468	390.380	165.173	171.292	374.834	165.110
6421	12.84000	339.633	547.058	170.150	325.068	541.703	170.096	344.354	531.468	170.190	176.597	394.195	164.943	197.115	389.946	165.119	170.707	374.855	165.110
6422	12.84200	339.557	547.146	170.151	325.128	541.475	170.032	344.631	531.653	170.208	176.344	394.126	164.980	196.817	389.481	165.144	170.037	374.901	165.139
6423	12.84400	339.496	547.242	170.167	325.219	541.255	170.047	344.923	531.866	170.244	176.105	394.061	164.968	196.463	389.023	165.172	169.467	374.957	165.134
6424	12.84600	339.427	547.321	170.183	325.295	541.035	170.092	345.176	532.096	170.249	175.866	393.977	164.958	196.071	388.606	165.115	168.835	375.015	165.128
6425	12.84800	339.382	547.400	170.199	325.371	540.815	170.107	345.430	532.317	170.269	175.564	393.926	164.961	195.757	388.143	165.141	168.224	375.074	165.123
6426	12.85000	339.313	547.471	170.200	325.453	540.595	170.059	345.699	532.511	170.272	175.300	393.863	164.949	195.361	387.719	165.133	167.637	375.156	165.098
6427	12.85200	339.260	547.567	170.185	325.537	540.385	170.059	345.976	532.759	170.247	175.046	393.808	164.951	194.978	387.281	165.078	166.996	375.233	165.090
6428	12.85400	339.199	547.655	170.185	325.658	540.164	170.074	346.199	533.025	170.220	174.805	393.734	164.925	194.641	386.837	165.102	166.435	375.329	165.112
6429	12.85600	339.131	547.751	170.200	325.765	539.971	170.105	346.483	533.281	170.239	174.535	393.663	164.930	194.223	386.423	165.109	165.817	375.405	165.104
6430	12.85800	339.077	547.840	170.170	325.894	539.769	170.091	346.698	533.502	170.291	174.255	393.601	164.918	193.842	386.005	165.083	165.248	375.501	165.125
6431	12.86000	339.009	547.910	170.171	326.016	539.567	170.106	346.998	533.768	170.266	174.032	393.529	164.923	193.461	385.562	165.139	164.672	375.594	165.146
6432	12.86200	338.971	548.007	170.188	326.161	539.392	170.108	347.221	534.041	170.254	173.785	393.457	164.929	193.041	385.145	165.114	164.096	375.706	165.165
6433	12.86400	338.918	548.085	170.203	326.306	539.190	170.125	347.460	534.342	170.228	173.515	393.393	164.916	192.646	384.735	165.102	163.519	375.821	165.184
6434	12.86600	338.857	548.191	170.204	326.420	539.005	170.140	347.691	534.589	170.295	173.277	393.331	164.936	192.244	384.306	165.205	162.961	375.939	165.154
6435	12.86800	338.811	548.279	170.205	326.565	538.820	170.156	347.960	534.881	170.316	173.021	393.268	164.924	191.806	383.894	165.131	162.358	376.069	165.139
6436	12.87000	338.750	548.349	170.205	326.725	538.645	170.158	348.168	535.190	170.243	172.758	393.214	164.927	191.389	383.495	165.135	161.800	376.223	165.104
6437	12.87200	338.697	548.428	170.221	326.900	538.478	170.145	348.407	535.508	170.247	172.503	393.150	164.915	190.960	383.070	165.189	161.229	376.362	165.103
6438	12.87400	338.636	548.515	170.222	327.061	538.293	170.192	348.622	535.799	170.298	172.263	393.086	164.903	190.532	382.677	165.144	160.676	376.520	165.132
6439	12.87600	338.568	548.603	170.222	327.236	538.127	170.210	348.876	536.117	170.303	172.016	393.032	164.906	190.075	382.286	165.131	160.107	376.684	165.142
6440	12.87800	338.507	548.700	170.208	327.404	538.005	170.213	349.069	536.471	170.246	171.738	392.979	164.909	189.629	381.878	165.151	159.583	376.805	165.145
6441	12.88000	338.438	548.780	170.194	327.610	537.856	170.232	349.308	536.779	170.298	171.482	392.916	164.897	189.158	381.495	165.151	159.012	376.980	165.139
6442	12.88200	338.393	548.858	170.209	327.839	537.724	170.186	349.477	537.097	170.333	171.245	392.852	164.916	188.711	381.124	165.168	158.467	377.137	165.167
6443	12.88400	338.347	548.955	170.224	328.007	537.593	170.140	349.670	537.441	170.259	171.015	392.779	164.921	188.210	380.705	165.173	157.927	377.309	165.161
6444	12.88600	338.286	549.069	170.210	328.205	537.434	170.173	349.848	537.795	170.266	170.727	392.718	164.909	187.763	380.350	165.186	157.379	377.513	165.168
6445	12.88800	338.241	549.148	170.195	328.396	537.294	170.206	350.064	538.138	170.350	170.481	392.645	164.914	187.251	379.994	165.167	156.860	377.694	165.207
6446	12.89000	338.180	549.227	170.179	328.603	537.162	170.224	350.195	538.483	170.307	170.236	392.581	164.933	186.781	379.593	165.170	156.336	377.866	165.202
6447	12.89200	338.127	549.315	170.179	328.817	537.067	170.243	350.403	538.853	170.279	169.982	392.508	164.938	186.289	379.230	165.201	155.809	378.068	165.177
6448	12.89400	338.073	549.402	170.179	329.024	536.944	170.276	350.558	539.196	170.361	169.712	392.456	164.941	185.793	378.873	165.182	155.277	378.268	165.184
6449	12.89600	338.020	549.499	170.165	329.222	536.839	170.248	350.720	539.549	170.304	169.442	392.383	164.945	185.285	378.500	165.197	154.771	378.477	165.204
6450	12.89800	337.967	549.587	170.166	329.451	536.752	170.221	350.852	539.938	170.249	169.220	392.304	164.968	184.772	378.145	165.241	154.281	378.687	165.226
6451	12.90000	337.929	549.666	170.182	329.704	536.656	170.240	351.014	540.326	170.317	168.966	392.249	164.970	184.268	377.823	165.217	153.746	378.887	165.201
6452	12.90200	337.876	549.745	170.197	329.948	536.560	170.227	351.169	540.687	170.275	168.695	392.184	164.958	183.732	377.457	165.184	153.267	379.090	165.210
6453	12.90400	337.845	549.824	170.214	330.162	536.482	170.216	351.301	541.075	170.280	168.448	392.131	164.961	183.200	377.119	165.194	152.764	379.341	165.177
6454	12.90600	337.792	549.894	170.214	330.399	536.395	170.219	351.463	541.436	170.332	168.200	392.067	164.949	182.669	376.780	165.204	152.285	379.584	165.162
6455	12.90800	337.747	549.981	170.214	330.659	536.334	170.176	351.579	541.834	170.263	167.930	392.012	164.951	182.170	376.463	165.132	151.786	379.796	165.184
6456	12.91000	337.693	550.061	170.200	330.911	536.255	170.193	351.742	542.240	170.270	167.697	391.955	164.922	181.632	376.146	165.171	151.356	380.024	165.205
6457	12.91200	337.633	550.149	170.202	331.141	536.221	170.198	351.889	542.627	170.337	167.456	391.892	164.911	181.087	375.810	165.213	150.864	380.258	165.206
6458	12.91400	337.572	550.246	170.188	331.386	536.187	170.173	351.967	543.034	170.221	167.194	391.832	164.931	180.529	375.505	165.186	150.410	380.506	165.224
6459	12.91600	337.526	550.351	170.188	331.646	536.152	170.174	352.114	543.439	170.291	166.955	391.767	164.919	180.004	375.196	165.158	149.940	380.777	165.222
6460	12.91800	337.496	550.448	170.175	331.891	536.109	170.193	352.223	543.844	170.327	166.706	391.710	164.889	179.440	374.907	165.179	149.505	381.012	165.194
6461	12.92000	337.442	550.536	170.144	332.174	536.093	170.198	352.286	544.277	170.259	166.451	391.657	164.893	178.889	374.597	165.232	149.052	381.258	165.211
6462	12.92200	337.405	550.624	170.146	332.435	536.067	170.219	352.410	544.681	170.327	166.212	391.585	164.898	178.309	374.300	165.219	148.624	381.513	165.244
6463	12.92400	337.344	550.729	170.146	332.702	536.050	170.190	352.488	545.096	170.285	165.959	391.511	164.902	177.753	374.021	165.204	148.208	381.784	165.242
6464	12.92600	337.306	550.817	170.146	332.970	536.024	170.208	352.551	545.510	170.277	165.718	391.448	164.891	177.181	373.743	165.189	147.772	382.044	165.195
6465	12.92800	337.268	550.896	170.131	333.239	536.016	170.229	352.622	545.977	170.300	165.464	391.394	164.894	176.605	373.459	165.222	147.343	382.307	165.210
6466	12.93000	337.199	550.984	170.132	333.491	536.035	170.200	352.662	546.356	170.258	165.196	391.312	164.914	176.050	373.201	165.236	146.943	382.572	165.227
6467	12.93200	337.138	551.080	170.116	333.767	536.035	170.203	352.694	546.787	170.250	164.965	391.240	164.920	175.422	372.930	165.203	146.526	382.850	165.209
6468	12.93400	337.085	551.168	170.148	334.074	536.062	170.253	352.742	547.263	170.228	164.720	391.178	164.940	174.874	372.668	165.185	146.122	383.120	165.177
6469	12.93600	337.024	551.247	170.164	334.365	536.098	170.257	352.774	547.624	170.248	164.455	391.122	164.911	174.278	372.425	165.165	145.713	383.428	165.171
6470	12.93800	336.979	551.334	170.195	334.595	536.134	170.262	352.799	548.135	170.195	164.209	391.049	164.915	173.717	372.182	165.175	145.337	383.708	165.186
6471	12.94000	336.926	551.404	170.196	334.824	536.188	170.234	352.831	548.505	170.231	163.978	390.994	164.918	173.098	371.961	165.184	144.951	383.970	165.171
6472	12.94200	336.895	551.510	170.199	335.239	536.240	170.299	352.825	548.936	170.225	163.730	390.930	164.907	172.511	371.734	165.160	144.556	384.249	165.154
6473	12.94400	336.842	551.590	170.186	335.423	536.313	170.276	352.858	549.465	170.204	163.467	390.876	164.909	171.888	371.484	165.187	144.232	384.554	165.231
6474	12.94600	336.758	551.686	170.201	335.645	536.385	170.220	352.859	549.763	170.302	163.227	390.813	164.898	171.295	371.272	165.211	143.851	384.842	165.197
6475	12.94800	336.690	551.791	170.171	336.051	536.439	170.254	352.831	550.346	170.192	162.981	390.752	164.918	170.693	371.072	165.198	143.495	385.140	165.179
6476	12.95000	336.621	551.906	170.188	336.327	536.511	170.261	352.817	550.732	170.321	162.726	390.680	164.923	170.066	370.892	165.184	143.133	385.460	165.190
6477	12.95200	336.561	551.984	170.203	336.503	536.618	170.236	352.773	551.182	170.220	162.456	390.626	164.926	169.502	370.705	165.187	142.791	385.724	165.239
6478	12.95400	336.553	552.054	170.203	336.864	536.706	170.269	352.737	551.701	170.281	162.217	390.557	164.932	168.873	370.501	165.224	142.470	386.023	165.190
6479	12.95600	336.507	552.124	170.202	337.209	536.839	170.257	352.692	552.043	170.331	161.973	390.486	164.968	168.236	370.332	165.255	142.138	386.366	165.182
