NO_OF_FRAMES	957
NO_OF_CAMERAS	2
NO_OF_MARKERS	6
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 20:49:17.962	960291.55419360
DATA_INCLUDED	3D
TITLE	Bevaring av rörelsemängdsmoment i plastisk stöt 82.2 g vs 82.4 g #2
MARKER_NAMES	h82_4g	hx	hy	v82_2g	vx	vy
COLLISION_TIME	0.54
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Measured
Frame	Time	h82_4g X	h82_4g Y	h82_4g Z	hx X	hx Y	hx Z	hy X	hy Y	hy Z	v82_2g X	v82_2g Y	v82_2g Z	vx X	vx Y	vx Z	vy X	vy Y	vy Z	
22687	45.37200	537.309	540.195	180.005	512.698	547.797	179.778	530.024	515.360	179.925	473.078	398.997	179.402	468.054	425.076	180.268	447.938	393.761	179.725
22688	45.37400	537.035	539.879	179.906	512.262	546.952	179.851	530.157	514.876	179.892	473.003	399.049	179.394	467.691	425.061	180.258	447.941	393.429	179.773
22689	45.37600	536.741	539.533	179.946	511.822	546.140	179.866	530.327	514.415	179.914	472.959	399.117	179.354	467.224	425.022	180.258	447.999	393.126	179.662
22690	45.37800	536.425	539.169	180.018	511.420	545.354	179.806	530.529	513.991	179.898	472.911	399.178	179.362	466.902	425.012	180.237	448.059	392.863	179.669
22691	45.38000	536.211	538.872	179.919	511.041	544.536	179.836	530.799	513.494	179.925	472.863	399.240	179.368	466.426	424.958	180.233	448.098	392.561	179.791
22692	45.38200	535.896	538.500	179.944	510.648	543.689	179.944	531.028	513.106	179.846	472.810	399.292	179.361	466.060	424.919	180.204	448.143	392.225	179.748
22693	45.38400	535.587	538.145	180.031	510.274	542.860	179.901	531.101	512.630	179.889	472.772	399.353	179.368	465.659	424.868	180.229	448.190	391.924	179.699
22694	45.38600	535.372	537.848	179.932	509.860	542.050	179.796	531.293	512.172	179.966	472.726	399.397	179.378	465.233	424.787	180.248	448.287	391.671	179.722
22695	45.38800	535.051	537.466	179.943	509.489	541.202	179.908	531.527	511.840	179.822	472.673	399.458	179.384	464.837	424.742	180.262	448.330	391.366	179.780
22696	45.39000	534.730	537.114	179.997	509.204	540.351	179.910	531.798	511.360	179.942	472.628	399.520	179.390	464.386	424.644	180.314	448.400	391.031	179.737
22697	45.39200	534.477	536.821	179.978	508.773	539.514	179.822	532.060	510.994	179.891	472.589	399.582	179.396	463.988	424.605	180.283	448.491	390.759	179.731
22698	45.39400	534.176	536.434	179.941	508.456	538.737	179.846	532.154	510.684	179.794	472.543	399.626	179.405	463.597	424.501	180.347	448.589	390.496	179.740
22699	45.39600	533.851	536.057	179.948	508.204	537.901	179.914	532.278	510.205	179.967	472.505	399.688	179.411	463.233	424.464	180.314	448.642	390.198	179.751
22700	45.39800	533.545	535.753	180.006	507.743	536.985	179.902	532.533	509.857	179.914	472.459	399.740	179.403	462.782	424.375	180.348	448.740	389.891	179.750
22701	45.40000	533.329	535.421	179.939	507.457	536.167	179.819	532.817	509.589	179.814	472.423	399.801	179.379	462.444	424.295	180.334	448.830	389.620	179.776
22702	45.40200	532.984	535.015	179.932	507.244	535.374	179.876	533.032	509.162	179.933	472.356	399.871	179.367	461.992	424.238	180.305	448.919	389.349	179.802
22703	45.40400	532.646	534.685	180.006	506.824	534.507	179.934	533.140	508.782	179.931	472.303	399.923	179.360	461.647	424.135	180.337	449.026	389.051	179.785
22704	45.40600	532.446	534.417	179.921	506.555	533.648	179.833	533.304	508.515	179.852	472.242	399.975	179.352	461.323	424.063	180.241	449.134	388.779	179.778
22705	45.40800	532.091	533.966	179.962	506.363	532.790	179.826	533.529	508.185	179.861	472.197	400.045	179.341	460.862	423.945	180.202	449.270	388.526	179.801
22706	45.41000	531.799	533.621	180.004	506.089	532.003	179.872	533.767	507.837	179.902	472.145	400.097	179.333	460.523	423.830	180.191	449.383	388.238	179.829
22707	45.41200	531.547	533.376	179.906	505.764	531.163	179.887	533.985	507.547	179.898	472.093	400.158	179.308	460.082	423.697	180.249	449.498	387.974	179.807
22708	45.41400	531.225	532.951	179.933	505.552	530.295	179.838	534.166	507.267	179.878	472.054	400.211	179.331	459.729	423.573	180.256	449.611	387.711	179.817
22709	45.41600	530.954	532.581	179.990	505.388	529.419	179.865	534.331	506.979	179.840	471.994	400.264	179.322	459.406	423.485	180.225	449.756	387.474	179.808
22710	45.41800	530.676	532.306	179.941	505.125	528.623	179.868	534.535	506.705	179.868	471.932	400.325	179.328	458.982	423.342	180.269	449.900	387.220	179.802
22711	45.42000	530.372	531.945	179.921	504.886	527.811	179.871	534.739	506.432	179.865	471.893	400.377	179.322	458.678	423.235	180.245	450.020	386.939	179.815
22712	45.42200	530.093	531.522	180.008	504.704	526.943	179.825	534.933	506.161	179.859	471.847	400.431	179.345	458.322	423.112	180.184	450.194	386.696	179.853
22713	45.42400	529.791	531.227	179.962	504.553	526.108	179.874	535.144	505.917	179.838	471.793	400.493	179.351	457.909	422.934	180.265	450.346	386.444	179.876
