NO_OF_FRAMES	5700
NO_OF_CAMERAS	2
NO_OF_MARKERS	15
FREQUENCY	500
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2024-10-21, 21:15:25.973	961859.55993530
DATA_INCLUDED	3D
MARKER_NAMES	a396_1g	ax	ay	b31_6g	bx	by	c27_7g	cx	cy	d14_6g	dx	dy	e5_9g	ex	ey
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured
Frame	Time	a396_1g X	a396_1g Y	a396_1g Z	ax X	ax Y	ax Z	ay X	ay Y	ay Z	b31_6g X	b31_6g Y	b31_6g Z	bx X	bx Y	bx Z	by X	by Y	by Z	c27_7g X	c27_7g Y	c27_7g Z	cx X	cx Y	cx Z	cy X	cy Y	cy Z	d14_6g X	d14_6g Y	d14_6g Z	dx X	dx Y	dx Z	dy X	dy Y	dy Z	e5_9g X	e5_9g Y	e5_9g Z	ex X	ex Y	ex Z	ey X	ey Y	ey Z	
36271	72.54000	254.409	724.962	172.471	279.275	747.164	170.982	232.425	751.842	170.852	359.723	290.024	164.998	339.630	295.338	165.783	356.020	269.795	165.435	311.960	157.357	164.781	297.147	171.080	165.014	299.103	140.630	165.123	518.120	528.980	165.794	540.146	526.729	165.862	520.912	552.129	165.335	475.147	491.872	161.987	457.361	501.010	166.203	467.506	473.890	165.827
36272	72.54200	254.478	724.945	172.469	278.171	748.389	170.975	231.150	750.716	170.876	359.179	290.011	164.974	339.084	295.308	165.764	355.454	269.781	165.409	312.240	157.149	164.772	297.549	171.014	165.018	299.226	140.527	165.135	518.081	529.300	165.634	540.137	526.871	165.892	521.094	552.351	165.357	475.070	491.906	161.986	457.300	501.080	166.200	467.406	473.959	165.822
36273	72.54400	254.542	724.944	172.502	277.004	749.546	170.952	229.942	749.533	170.919	358.633	289.983	164.987	338.562	295.314	165.767	354.959	269.772	165.422	312.531	156.884	164.801	297.985	170.916	164.981	299.365	140.397	165.141	518.069	529.591	165.649	540.089	527.003	165.906	521.199	552.550	165.505	474.992	491.950	161.998	457.230	501.177	166.212	467.277	474.021	165.800
36274	72.54600	254.620	724.949	172.552	275.782	750.641	170.930	228.788	748.294	170.937	358.111	289.980	164.977	338.008	295.277	165.766	354.380	269.756	165.362	312.825	156.630	164.790	298.453	170.839	164.971	299.447	140.308	165.113	518.069	529.873	165.772	540.046	527.142	165.874	521.353	552.850	165.546	474.931	491.985	161.995	457.169	501.247	166.209	467.162	474.065	165.810
36275	72.54800	254.659	724.976	172.543	274.517	751.690	170.947	227.682	746.970	170.905	357.557	289.936	164.994	337.479	295.281	165.738	353.837	269.729	165.378	313.114	156.395	164.774	298.851	170.728	164.973	299.530	140.222	165.118	518.018	530.111	165.787	540.027	527.301	165.811	521.496	553.162	165.445	474.853	492.029	162.008	457.108	501.335	166.205	467.053	474.126	165.820
36276	72.55000	254.683	724.991	172.577	273.189	752.663	170.931	226.685	745.583	170.911	357.035	289.950	164.980	336.932	295.254	165.751	353.316	269.733	165.348	313.410	156.141	164.817	299.332	170.645	164.984	299.646	140.105	165.085	517.982	530.437	165.646	539.991	527.433	165.795	521.612	553.400	165.435	474.768	492.081	162.006	457.047	501.424	166.201	466.945	474.187	165.832
36277	72.55200	254.715	725.006	172.612	271.805	753.539	170.907	225.690	744.165	170.848	356.482	289.915	165.010	336.419	295.261	165.755	352.732	269.696	165.349	313.691	155.909	164.778	299.757	170.550	164.979	299.783	139.993	165.085	517.977	530.728	165.661	539.960	527.572	165.826	521.782	553.620	165.551	474.699	492.116	162.003	457.001	501.494	166.198	466.823	474.248	165.811
36278	72.55400	254.754	725.003	172.642	270.388	754.388	170.926	224.813	742.681	170.853	355.983	289.903	164.987	335.872	295.253	165.795	352.292	269.703	165.354	314.019	155.655	164.822	300.213	170.462	165.009	299.913	139.901	165.110	518.002	531.002	165.800	539.934	527.730	165.888	521.928	553.866	165.623	474.622	492.179	162.014	456.947	501.582	166.195	466.708	474.318	165.805
36279	72.55600	254.794	725.009	172.690	268.920	755.132	170.844	223.973	741.192	170.814	355.422	289.870	165.048	335.360	295.239	165.770	351.628	269.672	165.334	314.278	155.409	164.793	300.661	170.350	165.011	300.020	139.804	165.102	517.929	531.268	165.797	539.923	527.873	165.948	522.084	554.188	165.536	474.545	492.213	162.011	456.886	501.652	166.192	466.599	474.379	165.816
36280	72.55800	254.824	725.009	172.691	267.430	755.796	170.866	223.240	739.639	170.811	354.891	289.865	165.008	334.799	295.222	165.797	351.217	269.669	165.325	314.546	155.160	164.815	301.128	170.267	165.021	300.182	139.708	165.094	517.889	531.618	165.674	539.901	528.006	165.962	522.109	554.456	165.447	474.460	492.266	162.008	456.816	501.731	166.204	466.490	474.432	165.842
36281	72.56000	254.880	724.997	172.736	265.900	756.380	170.808	222.565	738.015	170.795	354.354	289.839	165.051	334.294	295.208	165.772	350.565	269.652	165.351	314.861	154.907	164.805	301.556	170.156	165.023	300.295	139.628	165.080	517.898	531.893	165.720	539.858	528.148	165.960	522.265	554.656	165.472	474.383	492.301	162.005	456.763	501.801	166.201	466.391	474.485	165.836
36282	72.56200	254.911	724.977	172.763	264.326	756.898	170.812	221.958	736.381	170.720	353.817	289.834	165.010	333.731	295.208	165.795	350.098	269.645	165.306	315.161	154.671	164.789	302.032	170.045	165.026	300.417	139.543	165.085	517.900	532.177	165.843	539.788	528.297	165.911	522.430	554.906	165.510	474.300	492.345	161.986	456.701	501.881	166.213	466.268	474.547	165.846
36283	72.56400	254.934	724.984	172.780	262.727	757.341	170.784	221.442	734.702	170.654	353.302	289.816	165.036	333.234	295.212	165.767	349.526	269.639	165.352	315.428	154.439	164.805	302.471	169.934	165.028	300.517	139.457	165.090	517.828	532.475	165.811	539.721	528.464	165.832	522.562	555.223	165.459	474.223	492.380	161.983	456.631	501.951	166.240	466.161	474.608	165.825
36284	72.56600	254.977	724.955	172.788	261.112	757.699	170.736	221.011	733.005	170.590	352.757	289.796	165.030	332.665	295.184	165.779	349.013	269.624	165.322	315.736	154.190	164.827	302.951	169.821	165.000	300.625	139.371	165.095	517.805	532.792	165.687	539.690	528.614	165.785	522.685	555.507	165.373	474.146	492.425	161.995	456.569	502.030	166.253	466.046	474.661	165.820
36285	72.56800	255.000	724.955	172.788	259.508	757.936	170.657	220.657	731.295	170.573	352.242	289.769	165.043	332.183	295.191	165.782	348.478	269.616	165.338	316.027	153.938	164.818	303.367	169.698	164.989	300.774	139.282	165.069	517.833	533.067	165.765	539.665	528.755	165.784	522.834	555.704	165.378	474.068	492.468	162.008	456.500	502.109	166.234	465.946	474.731	165.814
36286	72.57000	254.979	724.977	172.763	257.829	758.121	170.635	220.401	729.549	170.551	351.682	289.758	165.050	331.606	295.154	165.781	347.930	269.608	165.288	316.303	153.695	164.821	303.872	169.605	164.987	300.937	139.196	165.074	517.837	533.342	165.872	539.624	528.880	165.812	522.970	555.926	165.431	473.991	492.521	162.005	456.446	502.171	166.247	465.822	474.774	165.827
36287	72.57200	254.980	724.950	172.775	256.231	758.222	170.602	220.305	727.779	170.516	351.168	289.723	165.080	331.094	295.159	165.783	347.318	269.571	165.291	316.587	153.448	164.792	304.333	169.484	164.976	301.076	139.126	165.072	517.778	533.649	165.796	539.605	529.032	165.856	523.135	556.200	165.424	473.907	492.547	161.986	456.385	502.259	166.243	465.722	474.818	165.838
36288	72.57400	254.988	724.903	172.811	254.585	758.218	170.610	220.267	726.006	170.509	350.638	289.720	165.070	330.547	295.132	165.797	346.905	269.575	165.261	316.900	153.196	164.784	304.800	169.384	164.993	301.206	139.057	165.071	517.739	533.940	165.717	539.570	529.164	165.901	523.258	556.493	165.418	473.838	492.583	161.983	456.333	502.339	166.223	465.607	474.888	165.831
36289	72.57600	255.026	724.870	172.880	252.958	758.119	170.646	220.288	724.253	170.486	350.101	289.684	165.099	330.035	295.128	165.786	346.248	269.545	165.243	317.201	152.964	164.799	305.277	169.246	164.989	301.337	138.967	165.044	517.769	534.206	165.810	539.500	529.315	165.883	523.357	556.724	165.392	473.783	492.636	162.011	456.287	502.409	166.220	465.507	474.941	165.826
36290	72.57800	255.032	724.862	172.862	251.284	757.978	170.620	220.351	722.531	170.395	349.578	289.672	165.077	329.495	295.111	165.813	345.872	269.542	165.234	317.469	152.699	164.829	305.752	169.135	164.993	301.476	138.887	165.029	517.781	534.507	165.903	539.437	529.465	165.836	523.503	556.918	165.460	473.714	492.672	162.008	456.227	502.488	166.201	465.393	475.002	165.805
36291	72.58000	255.030	724.871	172.847	249.733	757.764	170.601	220.532	720.742	170.374	349.050	289.636	165.106	328.983	295.090	165.806	345.153	269.512	165.214	317.782	152.440	164.840	306.237	168.997	164.989	301.615	138.817	165.027	517.691	534.797	165.825	539.381	529.631	165.789	523.663	557.165	165.471	473.622	492.706	162.005	456.166	502.576	166.197	465.280	475.063	165.784
36292	72.58200	255.057	724.840	172.778	248.035	757.430	170.592	220.797	719.024	170.339	348.534	289.617	165.102	328.421	295.073	165.833	344.741	269.498	165.187	318.083	152.187	164.831	306.696	168.870	164.999	301.765	138.750	165.027	517.658	535.080	165.762	539.337	529.772	165.788	523.788	557.448	165.479	473.545	492.759	162.002	456.113	502.638	166.179	465.163	475.117	165.809
36293	72.58400	255.078	724.805	172.770	246.454	757.013	170.568	221.156	717.280	170.321	347.997	289.606	165.109	327.925	295.059	165.808	344.111	269.499	165.214	318.359	151.941	164.802	307.190	168.742	165.008	301.900	138.687	165.007	517.696	535.364	165.824	539.298	529.905	165.801	523.937	557.723	165.441	473.484	492.795	161.998	456.052	502.708	166.176	465.063	475.178	165.819
36294	72.58600	255.077	724.754	172.760	244.847	756.507	170.553	221.577	715.566	170.342	347.475	289.569	165.108	327.370	295.042	165.835	343.675	269.484	165.185	318.672	151.699	164.806	307.639	168.605	165.006	302.042	138.615	164.974	517.699	535.655	165.903	539.258	530.056	165.877	523.987	557.928	165.399	473.415	492.830	161.995	455.999	502.779	166.172	464.956	475.231	165.814
36295	72.58800	255.077	724.710	172.767	243.305	755.922	170.570	222.103	713.867	170.294	346.953	289.578	165.144	326.880	295.030	165.842	343.088	269.469	165.219	318.955	151.457	164.811	308.137	168.479	165.016	302.189	138.546	164.972	517.627	535.962	165.858	539.220	530.198	165.906	524.095	558.147	165.423	473.336	492.865	162.025	455.945	502.867	166.169	464.848	475.283	165.810
36296	72.59000	255.069	724.648	172.770	241.772	755.269	170.538	222.722	712.193	170.271	346.423	289.548	165.124	326.318	295.021	165.851	342.614	269.443	165.174	319.242	151.197	164.820	308.598	168.347	164.993	302.363	138.463	165.009	517.608	536.218	165.811	539.188	530.340	165.936	524.302	558.423	165.386	473.253	492.899	161.992	455.891	502.946	166.182	464.741	475.336	165.805
36297	72.59200	255.067	724.620	172.778	240.249	754.526	170.550	223.393	710.543	170.239	345.900	289.538	165.133	325.829	295.027	165.854	342.010	269.445	165.202	319.553	150.946	164.813	309.102	168.227	164.985	302.542	138.389	164.975	517.629	536.501	165.843	539.131	530.497	165.905	524.429	558.689	165.365	473.160	492.952	161.988	455.829	503.025	166.194	464.617	475.396	165.816
36298	72.59400	255.080	724.567	172.766	238.852	753.705	170.595	224.161	708.928	170.250	345.356	289.509	165.144	325.259	294.997	165.835	341.555	269.422	165.191	319.836	150.693	164.804	309.564	168.082	165.001	302.700	138.337	164.968	517.641	536.811	165.890	539.087	530.655	165.842	524.531	558.937	165.371	473.075	492.995	162.001	455.752	503.095	166.191	464.503	475.458	165.795
36299	72.59600	255.109	724.525	172.743	237.398	752.793	170.536	225.012	707.373	170.260	344.841	289.497	165.121	324.754	294.993	165.825	340.892	269.410	165.171	320.120	150.451	164.808	310.076	167.948	164.947	302.858	138.269	164.968	517.584	537.083	165.814	539.032	530.821	165.795	524.675	559.115	165.377	473.013	493.030	161.999	455.690	503.157	166.204	464.401	475.511	165.821
36300	72.59800	255.106	724.476	172.701	236.001	751.842	170.534	225.922	705.829	170.228	344.304	289.479	165.147	324.192	294.963	165.806	340.508	269.389	165.163	320.426	150.199	164.800	310.546	167.803	164.963	303.020	138.206	164.947	517.567	537.357	165.799	538.945	530.952	165.811	524.840	559.345	165.386	472.930	493.074	161.980	455.628	503.218	166.217	464.270	475.564	165.846
36301	72.60000	255.119	724.413	172.702	234.698	750.821	170.552	226.912	704.318	170.237	343.774	289.456	165.110	323.701	294.960	165.796	339.823	269.377	165.141	320.725	149.952	164.772	311.041	167.651	164.968	303.189	138.142	164.979	517.575	537.632	165.845	538.887	531.067	165.824	525.031	559.618	165.413	472.868	493.109	161.978	455.574	503.288	166.214	464.185	475.617	165.842
36302	72.60200	255.133	724.351	172.705	233.447	749.704	170.565	227.991	702.903	170.219	343.260	289.449	165.151	323.146	294.950	165.805	339.466	269.356	165.136	321.009	149.714	164.809	311.526	167.502	164.952	303.360	138.072	164.977	517.578	537.941	165.863	538.810	531.200	165.899	525.131	559.885	165.420	472.777	493.153	161.959	455.512	503.350	166.227	464.079	475.660	165.822
36303	72.60400	255.147	724.285	172.662	232.220	748.535	170.600	229.116	701.509	170.177	342.715	289.418	165.130	322.642	294.939	165.812	338.746	269.326	165.116	321.299	149.468	164.781	311.992	167.359	164.969	303.516	138.002	164.975	517.524	538.222	165.834	538.757	531.350	165.914	525.251	560.089	165.411	472.693	493.188	161.956	455.451	503.420	166.223	463.963	475.721	165.833
36304	72.60600	255.145	724.226	172.634	231.096	747.322	170.610	230.299	700.172	170.195	342.192	289.408	165.139	322.095	294.911	165.825	338.328	269.321	165.102	321.615	149.205	164.760	312.506	167.211	164.954	303.688	137.957	164.949	517.492	538.488	165.802	538.688	531.510	165.880	525.322	560.286	165.416	472.607	493.232	161.968	455.399	503.500	166.204	463.840	475.774	165.828
36305	72.60800	255.157	724.149	172.602	229.994	746.023	170.603	231.566	698.906	170.197	341.648	289.385	165.101	321.590	294.908	165.814	337.721	269.303	165.102	321.891	148.973	164.777	312.974	167.063	164.938	303.872	137.905	164.941	517.503	538.763	165.818	538.645	531.668	165.818	525.453	560.544	165.377	472.538	493.267	161.965	455.338	503.561	166.186	463.724	475.835	165.839
36306	72.61000	255.185	724.079	172.587	228.927	744.690	170.590	232.903	697.703	170.199	341.133	289.367	165.128	321.037	294.875	165.877	337.252	269.280	165.091	322.175	148.725	164.801	313.487	166.905	164.910	304.039	137.859	164.915	517.498	539.089	165.836	538.591	531.836	165.770	525.656	560.783	165.403	472.461	493.303	161.962	455.284	503.641	166.198	463.617	475.888	165.833
36307	72.61200	255.206	724.020	172.560	227.986	743.276	170.612	234.268	696.541	170.190	340.595	289.364	165.118	320.525	294.871	165.865	336.680	269.272	165.106	322.470	148.469	164.762	313.972	166.763	164.874	304.192	137.807	164.906	517.452	539.353	165.807	538.539	531.986	165.785	525.729	561.028	165.412	472.363	493.337	161.929	455.224	503.720	166.180	463.501	475.949	165.843
36308	72.61400	255.225	723.936	172.512	227.106	741.822	170.613	235.714	695.451	170.199	340.058	289.327	165.116	319.978	294.861	165.874	336.198	269.249	165.093	322.788	148.216	164.753	314.484	166.610	164.879	304.377	137.759	164.931	517.409	539.618	165.775	538.459	532.118	165.829	525.829	561.257	165.421	472.278	493.371	161.927	455.155	503.790	166.177	463.386	476.002	165.838
36309	72.61600	255.256	723.858	172.512	226.287	740.309	170.665	237.189	694.438	170.206	339.543	289.341	165.103	319.480	294.858	165.864	335.576	269.233	165.124	323.063	147.984	164.770	314.953	166.438	164.889	304.566	137.699	164.942	517.402	539.893	165.791	538.390	532.276	165.859	525.940	561.468	165.369	472.186	493.407	161.923	455.110	503.852	166.158	463.279	476.054	165.833
36310	72.61800	255.292	723.781	172.482	225.534	738.791	170.672	238.734	693.495	170.226	338.983	289.313	165.114	318.934	294.840	165.890	335.149	269.213	165.147	323.368	147.726	164.783	315.465	166.279	164.914	304.762	137.669	164.961	517.407	540.237	165.810	538.316	532.418	165.919	526.120	561.698	165.349	472.110	493.450	161.905	455.049	503.922	166.155	463.165	476.115	165.812
36311	72.62000	255.345	723.721	172.487	224.858	737.192	170.712	240.319	692.631	170.246	338.468	289.318	165.087	318.428	294.834	165.849	334.481	269.194	165.143	323.660	147.457	164.782	315.935	166.107	164.923	304.961	137.616	164.954	517.367	540.518	165.813	538.270	532.585	165.966	526.229	561.956	165.371	472.040	493.477	161.918	454.995	503.992	166.152	463.050	476.186	165.806
36312	72.62200	255.381	723.654	172.443	224.291	735.594	170.758	241.919	691.855	170.250	337.938	289.290	165.100	317.867	294.809	165.893	334.097	269.176	165.169	323.937	147.215	164.786	316.413	165.938	164.936	305.137	137.575	164.959	517.339	540.774	165.798	538.224	532.727	165.965	526.350	562.187	165.379	471.964	493.521	161.899	454.933	504.071	166.165	462.935	476.238	165.802
36313	72.62400	255.404	723.576	172.444	223.771	733.954	170.750	243.596	691.122	170.279	337.408	289.284	165.057	317.368	294.810	165.833	333.412	269.138	165.168	324.257	146.973	164.792	316.952	165.773	164.927	305.330	137.533	164.964	517.302	541.068	165.813	538.161	532.878	165.916	526.458	562.407	165.403	471.887	493.547	161.912	454.864	504.142	166.162	462.835	476.290	165.798
36314	72.62600	255.456	723.500	172.414	223.372	732.287	170.790	245.267	690.505	170.281	336.885	289.270	165.117	316.807	294.783	165.845	333.062	269.130	165.210	324.547	146.734	164.746	317.426	165.599	164.906	305.500	137.480	164.956	517.323	541.410	165.835	538.092	533.055	165.852	526.628	562.622	165.348	471.810	493.582	161.909	454.794	504.212	166.190	462.727	476.342	165.793
36315	72.62800	255.508	723.414	172.398	222.997	730.578	170.775	246.992	689.962	170.341	336.348	289.254	165.060	316.316	294.797	165.831	332.365	269.110	165.204	324.817	146.474	164.757	317.980	165.434	164.897	305.744	137.422	164.970	517.300	541.675	165.867	537.995	533.220	165.868	526.772	562.834	165.358	471.724	493.609	161.922	454.738	504.282	166.219	462.610	476.395	165.820
36316	72.63000	255.561	723.336	172.400	222.769	728.870	170.877	248.717	689.485	170.337	335.826	289.246	165.101	315.762	294.779	165.858	331.933	269.081	165.214	325.144	146.227	164.783	318.454	165.263	164.908	305.941	137.393	164.936	517.265	541.948	165.853	537.909	533.353	165.881	526.892	563.057	165.379	471.648	493.644	161.919	454.686	504.344	166.201	462.495	476.457	165.830
36317	72.63200	255.608	723.269	172.389	222.543	727.146	170.871	250.444	689.114	170.351	335.289	289.213	165.049	315.273	294.775	165.847	331.323	269.080	165.208	325.451	145.969	164.796	319.014	165.103	164.933	306.134	137.351	164.941	517.244	542.248	165.856	537.855	533.484	165.927	527.038	563.305	165.388	471.577	493.688	161.932	454.630	504.414	166.229	462.372	476.509	165.824
36318	72.63400	255.667	723.209	172.362	222.421	725.423	170.837	252.245	688.866	170.322	334.773	289.206	165.091	314.718	294.751	165.892	330.852	269.050	165.216	325.726	145.727	164.801	319.443	164.899	164.956	306.351	137.309	164.946	517.271	542.583	165.891	537.780	533.626	165.957	527.148	563.534	165.398	471.500	493.723	161.930	454.569	504.484	166.226	462.280	476.562	165.820
36319	72.63600	255.764	723.113	172.359	222.455	723.676	170.940	254.020	688.605	170.474	334.236	289.200	165.048	314.220	294.755	165.864	330.291	269.035	165.249	326.016	145.491	164.787	319.971	164.725	164.936	306.540	137.280	164.913	517.259	542.856	165.909	537.732	533.783	165.957	527.278	563.736	165.363	471.424	493.758	161.927	454.514	504.537	166.256	462.173	476.614	165.816
